$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
44216.29,1.33,0.15,0.71,0.7,9.03,609.8
44216.33,1.13,-0.14,0.73,0.51,7.79,610.27
44216.38,0.52,-0.66,0.66,0.29,7.61,610.46
44216.42,1.98,-1.11,0.78,0.33,8.21,610.66
44216.46,2.08,-1.45,0.87,0.29,8.17,610.94
44216.5,1.97,-1.35,0.95,0.28,8.2,610.92
44216.54,4.15,-0.97,1.18,0.34,7.3,610.14
44216.58,4.38,-0.92,1.3,0.4,9.05,609.57
44216.62,4.21,-0.8,1.35,0.53,9.19,608.99
44216.67,2.8,-0.58,1.36,0.63,7.99,608.95
44216.71,2.5,-0.84,1.33,0.71,8.64,609.17
44216.75,1.15,-0.99,1.21,0.82,8.29,609.79
44216.79,1.66,-0.62,0.98,0.72,8.21,610.19
44216.83,1.67,-0.51,1.05,0.78,8.31,610.83
44216.88,1.82,-0.46,1.08,0.7,9.32,610.94
44216.92,1.6,-0.18,0.94,0.69,8.79,611.42
44216.96,0.61,-0.26,1,0.75,9.35,611.59
44217,0.72,-0.14,1.07,0.76,9.51,611.85
44217.04,0.97,-0.02,1.01,0.72,9.73,611.6
44217.08,1.18,-0.02,0.94,0.68,9.65,611.73
44217.12,1.25,-0.07,0.88,0.61,9.29,611.72
44217.17,0.47,-0.4,0.83,0.6,9.84,611.6
44217.21,0.51,-0.45,0.74,0.63,9.65,611.56
44217.25,0.4,-0.73,0.76,0.76,9.95,611.63
44217.29,0.38,-0.65,0.5,0.72,9.81,611.84
44217.33,0.68,-0.49,0.54,0.77,9.48,612.5
44217.38,0.31,-0.67,0.47,0.8,9.95,612.91
44217.42,2.39,-0.38,0.49,0.99,9.99,613.24
44217.46,2,-0.77,0.59,1.22,9.99,613.52
44217.5,1.92,-0.89,0.78,1.26,9.82,613.4
44217.54,4.2,-0.22,0.9,1.25,9.71,612.78
44217.58,3.81,0.11,1.07,1.21,9.35,612.05
44217.62,3.55,0.21,1.22,1.17,9.88,611.58
44217.67,4.23,0.36,1.25,1.17,9.25,611.57
44217.71,4.07,0.61,1.21,1.12,8.51,611.78
44217.75,1.85,0.77,0.86,1.07,7.87,612.46
44217.79,2.12,1.17,1.09,0.92,7.23,612.74
44217.83,2.28,0.96,0.72,0.81,7.47,613.32
44217.88,2.97,1.16,0.44,0.82,8.97,613.27
44217.92,2.9,1.26,0.39,2.09,9.61,613.49
44217.96,1.31,0.96,0.42,0.56,9.16,613.53
44218,1.27,1.1,0.3,1.02,7.93,613.59
44218.04,1.47,1.18,0.44,0.88,8.63,613.4
44218.08,1.93,1.5,0.55,0.96,8.59,613.21
44218.12,2,1.5,0.37,0.8,7.98,612.99
44218.17,1.67,1.18,0.44,0.51,7.91,612.77
44218.21,1.66,1.2,0.43,0.57,8.15,612.71
44218.25,1.13,0.25,0.53,0.45,9.59,612.69
44218.29,1.38,0.33,0.53,0.66,9.31,613.03
44218.33,1.49,0.28,0.9,1.09,6.81,613.38
44218.38,1.22,0.48,0.83,1.09,1.06,613.3
44218.42,6.16,1.78,1.02,1.01,0.56,613.36
44218.46,6.35,-0.8,1.21,0.96,0.48,613.28
44218.5,6.46,-1.68,1.23,0.84,0,612.91
44218.54,10.71,-2.43,1.2,0.77,0,611.73
44218.58,11.01,-1.63,1.1,0.77,0,610.72
44218.62,10.85,-0.94,1.12,0.67,0,609.85
44218.67,12.15,-0.63,1.06,0.55,0,609.67
44218.71,12.23,-0.65,0.91,0.38,0,609.73
44218.75,8.11,0.13,0.42,0.14,0,609.92
44218.79,10.14,-1.66,0.55,0.58,0.08,609.93
44218.83,9.19,-1.12,1.05,0.78,0,610.43
44218.88,8.53,-1.08,1.21,0.67,0,610.56
44218.92,7.31,-0.87,1.23,0.77,0,611.12
44218.96,3.58,-1.15,1.23,0.83,0,611.02
44219,2.92,-1.38,1.25,0.81,0,611.26
44219.04,1.97,-1.6,1.41,0.77,0,610.95
44219.08,1.15,-2.07,1.55,0.73,0.16,610.55
44219.12,-0.28,-2.64,1.7,0.74,0.32,610.07
44219.17,-1.67,-3.22,1.79,0.74,1.44,609.47
44219.21,-1.89,-3.38,1.86,0.75,1.53,608.96
44219.25,-2.59,-3.51,2.11,0.68,0.16,608.61
44219.29,-2.77,-3.86,2.02,0.73,0.26,608.27
44219.33,-2.75,-3.99,1.91,0.75,0.27,608.57
44219.38,-2.95,-4.43,1.65,0.68,0.24,608.53
44219.42,3.67,-0.85,1.34,0.72,0.23,608.73
44219.46,5.75,0.66,1,0.88,0.08,608.76
44219.5,7.16,1.76,0.88,0.98,0.89,608.17
44219.54,11.4,2.1,0.63,0.96,1.11,607.27
44219.58,11.58,2.58,0.4,0.98,1.33,606.27
44219.62,11.74,2.72,0.26,0.77,1.34,605.82
44219.67,12.36,2.95,0.4,1.61,1.48,605.54
44219.71,11.28,2.72,0.62,0.94,1.37,605.81
44219.75,8.91,3.62,1.16,0.67,2,606.45
44219.79,9.54,1.48,1.25,0.37,2.08,606.4
44219.83,8.49,2.14,1.02,0.51,2.96,606.78
44219.88,7.97,2.99,1.25,0.68,3.84,607.29
44219.92,7.39,3.59,1.34,0.63,6.48,607.92
44219.96,4.93,3.45,1.32,0.58,6.96,608.21
44220,4.18,3.15,1.38,0.48,8.32,608.66
44220.04,3.96,3.18,1.32,0.33,9.68,608.76
44220.08,3.9,2.97,0.99,0.32,10,608.31
44220.12,3.66,2.53,0.87,0.32,10,608.11
44220.17,2.84,1.99,0.91,0,10,607.59
44220.21,2.63,1.61,0.8,2.76,10,607.17
44220.25,2.16,1.38,0.72,2.75,10,607.39
44220.29,2.08,1.23,0.78,2.61,10,607.04
44220.33,1.96,1.32,0.94,2.76,10,607.4
44220.38,1.33,0.65,0.87,2.84,10,607.91
44220.42,3.62,1.27,1.07,0.28,10,607.96
44220.46,3.87,1.03,1.02,0.29,10,608.42
44220.5,4.2,1.35,1.13,0.23,10,608.06
44220.54,7.24,1.62,1.15,0.05,10,607.44
44220.58,8.42,2.83,1.16,0.05,10,606.54
44220.62,8.88,3.08,1.04,0.23,8.4,605.88
44220.67,10.52,3.45,1.67,0.39,6.4,605.75
44220.71,9.25,3.01,1.95,0.44,2.88,606.15
44220.75,6.2,2.77,1.63,0.48,2.56,606.61
44220.79,5.63,3.49,2.05,0.51,4.8,606.8
44220.83,5.65,3.71,1.59,0.65,6.56,607.99
44220.88,5.4,3.58,1.54,0.67,10,608.82
44220.92,4.46,2.8,1.56,0.67,10,609.52
44220.96,2.89,2.04,1.5,0.75,9.73,610.13
44221,3.04,1.83,1.35,0.75,9.99,610.6
44221.04,2.62,1.63,1.29,0.82,9.92,611.42
44221.08,2.55,1.42,1.28,0.87,9.84,611.63
44221.12,2.66,1.45,1.2,0.89,10,612.17
44221.17,1.72,1.12,1.19,0.98,10,612.44
44221.21,2.09,1.4,1.08,0.97,10,612.81
44221.25,1.65,1.25,0.97,0.82,9.85,613.15
44221.29,1.93,1.44,1.14,0.81,9.92,613.37
44221.33,2.19,1.63,1.12,0.81,9.79,614.14
44221.38,2.12,1.45,1.16,0.79,9.53,614.78
44221.42,3.13,1.01,1.29,0.86,9.03,615.23
44221.46,3.01,1.33,1.33,0.84,9.35,615.64
44221.5,2.79,0.85,1.38,0.88,8.44,615.71
44221.54,3.95,0.95,1.39,0.94,9.48,614.96
44221.58,3.58,0.57,1.35,0.98,9.35,614.28
44221.62,2.92,0.2,1.32,0.92,8.72,613.53
44221.67,3.99,0.71,1.32,0.9,8.94,613.29
44221.71,3.92,0.64,1.31,0.82,9.49,613.17
44221.75,1.64,-0.35,1.4,0.49,9.41,613.05
44221.79,1.99,0.42,0.99,0.65,8.84,612.7
44221.83,2.21,0.69,1.53,0.64,8,613.41
44221.88,2.61,0.93,1.32,0.53,8.99,613.65
44221.92,2.04,1.01,1.28,0.58,8.85,614.03
44221.96,1.14,0.75,1.37,0.7,8.43,614.15
44222,1.91,0.91,1.27,0.72,7.76,614.26
44222.04,1.27,0.66,1.05,0.65,7.2,614.25
44222.08,1.5,0.55,0.91,0.55,8.06,614.02
44222.12,1.46,0.25,0.9,0.48,7.92,613.73
44222.17,0.68,0.07,0.72,0.52,8.82,613.4
44222.21,0.58,-0.17,0.69,0.32,7.68,613.11
44222.25,-0.18,-0.69,0.66,2.87,9.01,612.88
44222.29,-0.06,-0.78,0.57,2.88,9.02,612.58
44222.33,0.08,-0.86,0.57,0.42,9.24,612.99
44222.38,-0.22,-1.13,0.84,0.54,8.93,613.22
44222.42,2.15,-0.65,1,0.55,9.01,613.69
44222.46,1.48,-1.38,1.03,0.43,9.99,613.5
44222.5,1.51,-1.98,1.02,0.34,9.95,613.37
44222.54,4.5,-1.37,0.97,0.15,10,612.29
44222.58,4.09,-1,0.98,0.03,10,611.27
44222.62,3.94,-0.79,1.05,3.04,10,610.39
44222.67,4.97,-0.47,1.4,0.06,9.6,609.74
44222.71,5.14,-0.23,1.97,0.36,2.32,609.37
44222.75,2.76,-1.34,1.82,0.5,2.64,609.47
44222.79,1.76,-0.58,1.77,0.66,3.75,609.74
44222.83,1.44,-0.48,1.64,0.66,5.04,610.48
44222.88,1.37,-0.35,0.84,0.7,9.19,610.74
44222.92,1.63,-0.31,1.18,0.72,9.76,611.05
44222.96,0.37,-0.81,1.19,0.73,8.84,611.32
44223,0.35,-0.75,1.11,0.75,8.39,611.6
44223.04,0.33,-0.93,1.12,0.71,8.67,611.56
44223.08,0.56,-1.03,1,0.77,8.52,611.53
44223.12,0.81,-1.07,0.89,0.8,9.32,611.44
44223.17,-0.59,-1.87,0.78,0.82,9.55,611.4
44223.21,-0.58,-1.65,0.79,0.81,9.85,611.22
44223.25,-0.45,-2.12,0.93,0.31,9.47,611.27
44223.29,-0.05,-1.64,0.71,0.44,9.24,611.45
44223.33,0.3,-1.51,0.85,0.52,8.89,612.04
44223.38,0.12,-1.38,0.87,0.49,9.8,612.55
44223.42,2.51,-1.09,0.89,0.57,9.35,612.91
44223.46,2.36,-1.78,1.04,0.66,8.03,613.28
44223.5,2.27,-2.02,1.2,0.7,9.11,613.34
44223.54,4.95,-1.98,1.3,0.66,8.75,612.65
44223.58,4.79,-1.67,1.46,0.66,8.72,612.15
44223.62,5,-1.3,1.7,0.66,9.69,612
44223.67,5.01,-0.72,1.81,0.69,9.68,611.85
44223.71,4.64,-0.59,1.93,0.69,9.07,612.36
44223.75,2.19,-1.44,1.99,0.71,9.65,612.85
44223.79,1.57,-1.01,1.28,0.85,8.96,613.4
44223.83,2.01,-0.77,1.09,0.82,7.71,614.82
44223.88,2.23,-0.6,1.38,0.86,7.23,615.42
44223.92,1.94,-0.22,1.1,0.74,8.7,616.33
44223.96,0.09,-1.24,1.27,0.65,7.62,616.76
44224,0.37,-1.26,1.01,0.68,8.14,617.36
44224.04,0.32,-0.62,0.7,0.84,7.89,617.56
44224.08,0.83,-0.75,0.43,1.05,7.9,617.52
44224.12,0.75,-0.4,0.17,2,7.89,617.57
44224.17,0.39,-1.37,0.26,3.01,7.18,617.44
44224.21,0.41,-1.19,0.33,1.24,7.3,617.09
44224.25,-0.38,-1.22,0.62,1.56,9.37,616.96
44224.29,-0.11,-1.04,0.71,1.46,9.32,616.77
44224.33,-0.09,-1.11,0.61,1.5,7.85,617.28
44224.38,-0.43,-1.41,0.71,1.2,9.67,617.63
44224.42,2.85,-0.9,0.51,1.65,5.24,618.21
44224.46,2.64,-1.61,0.71,2.66,6.58,617.97
44224.5,2.99,-2.59,0.86,3,8.75,617.67
44224.54,6.31,-1.7,0.92,0.1,9.53,616.83
44224.58,6.06,-1.65,1.04,0.15,9.43,615.65
44224.62,5.93,-1.56,1.33,0.26,9.77,615.13
44224.67,5.89,-1.55,1.51,0.29,9.67,614.61
44224.71,4.94,-1.39,1.77,0.46,9.27,614.61
44224.75,2.42,-2.91,1.59,0.63,4.53,614.32
44224.79,2.23,-1.55,1.66,0.78,1.39,614.47
44224.83,2.38,-1.73,1.58,0.66,0.75,615.12
44224.88,3.14,-2.11,1.29,0.54,2.47,615.54
44224.92,3.07,-1.59,1.06,0.6,4.27,615.59
44224.96,1.3,-1.21,1.03,0.56,6.09,615.61
44225,1.48,-1.26,0.76,0.26,6.63,615.46
44225.04,1.48,-0.81,0.62,0.02,8.09,615.28
44225.08,1.67,-0.67,0.41,3.05,8.49,614.99
44225.12,1.74,-0.69,0.2,2.52,9.85,614.34
44225.17,1.42,-0.64,0.25,2.09,8.76,613.93
44225.21,1.64,-0.56,0.42,1.59,8.67,613.3
44225.25,1.18,-0.62,0.74,1.35,8.65,613.24
44225.29,1.35,-0.33,0.71,1.83,8.19,612.68
44225.33,1.44,-0.54,0.42,2.6,7.38,613.04
44225.38,1.09,-0.64,0.37,3.02,7.47,613.08
44225.42,3.67,0.36,0.51,3.1,7.89,613.28
44225.46,3.88,0.21,0.83,3.09,9.85,613.15
44225.5,4.15,0.37,0.94,2.83,10,612.84
44225.54,7.06,0.99,1.04,2.76,9.2,611.85
44225.58,7.18,1.08,0.99,2.8,7.76,610.76
44225.62,7.65,1.46,1.57,0.23,7.6,610.02
44225.67,7.72,1.65,2.28,0.41,3.48,609.67
44225.71,6.21,1.86,2.36,0.52,2.62,609.99
44225.75,2.67,0.52,2.01,0.69,4.7,609.92
44225.79,2.03,0.89,1.39,0.81,7.76,610.74
44225.83,2.31,1.1,1.63,0.75,9.76,612
44225.88,2.23,0.92,1.46,0.75,9.69,612.45
44225.92,2.05,0.58,1.41,0.82,9.59,613.22
44225.96,0.18,-0.68,1.32,0.81,9.17,613.5
44226,0.2,-0.69,1.22,0.82,9.48,613.81
44226.04,0.05,-0.58,1.06,0.74,9.25,613.71
44226.08,0.39,-0.48,0.94,0.72,9.33,613.77
44226.12,0.62,-0.41,0.92,0.74,9.17,613.75
44226.17,0.01,-0.77,0.81,0.84,9.23,613.54
44226.21,-0.09,-0.85,0.71,0.74,9.09,613.52
44226.25,0.47,-0.58,0.67,0.49,9.57,613.96
44226.29,0.27,-0.59,0.76,0.26,9.89,613.55
44226.33,-0.47,-1.42,0.73,0.23,9.23,614.16
44226.38,-0.29,-1.17,0.84,0.28,8.43,614.62
44226.42,3.08,-0.76,0.81,0.44,8.4,614.89
44226.46,2.86,-1.4,0.79,0.42,8.19,614.8
44226.5,2.58,-1.55,0.84,0.43,9.23,614.39
44226.54,5.12,-1.93,0.8,0.17,10,613.44
44226.58,5.46,-1.57,0.83,0.11,8.56,612.54
44226.62,5.6,-1.36,1.19,0.16,10,611.74
44226.67,5.89,-0.95,1.43,0.16,9.28,611.3
44226.71,5.88,-0.77,1.87,0.41,8.72,611.37
44226.75,3.52,-1.32,1.66,0.61,3.36,611.35
44226.79,2.86,-0.01,1.71,0.57,2.79,611.66
44226.83,2.72,-0.01,1.65,0.64,4.26,612.28
44226.88,3.07,0.63,1.56,0.74,8.97,612.8
44226.92,3.1,0.35,1.27,0.78,9.77,613.06
44226.96,1.19,0.05,0.94,0.82,8.92,613.31
44227,1.05,0.1,1.07,0.89,8.38,613.62
44227.04,0.89,0.18,0.95,0.91,9.28,613.41
44227.08,0.87,0.11,0.89,0.88,9.63,613.53
44227.12,1.03,0.07,0.82,0.88,9.23,613.33
44227.17,0.72,-0.15,0.79,0.97,9.39,613.27
44227.21,0.7,-0.16,0.78,0.91,9.25,613.01
44227.25,0.27,-0.58,0.96,0.67,9.16,613.3
44227.29,0.46,-0.46,0.83,0.79,8.68,613.09
44227.33,0.35,-0.26,0.85,0.73,9.43,613.48
44227.38,0.46,-0.68,0.94,0.63,9.5,613.75
44227.42,2.79,-0.49,0.79,0.27,8.79,613.9
44227.46,2.95,-1.52,0.72,0.52,8.38,613.87
44227.5,2.92,-1.57,0.54,0.21,9.35,613.4
44227.54,6.01,-1.68,0.53,2.95,9.52,612.47
44227.58,6.42,-1.4,0.67,3.12,9.12,611.51
44227.62,6.35,-0.96,1.15,0.14,9.68,610.69
44227.67,7.77,-0.38,1.53,0.17,9.92,610.42
44227.71,7.88,0.03,1.92,0.53,9.57,610.36
44227.75,4.46,-1.14,1.98,0.92,6.96,611.28
44227.79,3.03,-0.25,1.46,0.69,5.83,611.5
44227.83,3.17,0.19,1.02,0.74,5.11,612.61
44227.88,2.94,0.45,0.94,0.75,7.13,612.96
44227.92,2.97,0.97,1.29,0.74,8.79,613.73
44227.96,1.73,0.45,1.13,0.67,9.81,614.12
44228,2.18,0.68,0.88,0.5,9.43,614.42
44228.04,1.61,0.27,0.59,0.48,8.37,614.45
44228.08,1.59,0.35,0.23,0.38,8.78,614.49
44228.12,1.7,0.37,0.45,1.25,8.97,614.21
44228.17,1.25,-0.16,0.68,1.16,7.54,613.98
44228.21,0.82,-0.35,0.92,1.24,6.28,613.46
44228.25,-0.58,-1.91,0.79,1.19,7.63,613.52
44228.29,-0.5,-1.87,1.25,0.97,5.88,613.02
44228.33,-0.54,-1.54,1.15,0.89,5.43,613.8
44228.38,0.35,-1.37,0.93,0.89,5.13,614.12
44228.42,5.58,0.69,0.77,0.88,4.24,614.42
44228.46,5.57,0.45,0.37,1.36,4.37,614.48
44228.5,6.33,1.45,0.62,0.13,4.08,614.04
44228.54,11.37,1.46,1,0.26,5.64,613.29
44228.58,12.02,1.14,1.01,0.15,7.44,612.41
44228.62,12.41,1.7,1.22,3.04,6.87,611.77
44228.67,13.24,1.59,1.79,0.12,8.24,611.51
44228.71,12.5,1.99,2.05,0.53,3.37,611.54
44228.75,6.24,1.04,1.76,0.67,1.59,611.32
44228.79,4.72,1.69,2.22,0.59,2.48,611.94
44228.83,3.77,1.17,2,0.59,5.12,612.72
44228.88,4.76,1.77,1.7,0.69,9.04,613.41
44228.92,5.01,1.71,1.07,0.67,9.89,614.05
44228.96,3.32,1.82,1.16,0.61,9.97,614.47
44229,3.39,1.9,1.02,0.62,10,614.74
44229.04,2.93,1.96,0.9,0.62,10,614.64
44229.08,3.11,2.11,0.88,0.56,10,614.52
44229.12,3.11,2.03,0.79,0.63,10,614.17
44229.17,2.36,1.75,0.72,0.67,9.99,614.41
44229.21,2.14,1.24,0.72,0.68,9.92,614.16
44229.25,1.88,1.14,0.35,2.89,9.97,614.25
44229.29,1.94,1,0.44,1.75,9.99,614.42
44229.33,1.53,0.69,0.47,1.42,7.92,614.67
44229.38,1.59,0.09,0.76,1.07,7.55,615.1
44229.42,5.37,1.37,0.71,1.38,9.6,615.31
44229.46,5.59,1.7,0.71,2.01,9.91,615.62
44229.5,6.2,2.03,0.63,2.66,9.99,615.2
44229.54,9.99,2.28,0.69,2.93,7.76,614.41
44229.58,10.25,2.34,0.86,0.12,10,613.46
44229.62,10.2,2.53,1.54,0.34,8.4,612.68
44229.67,9.55,3.52,2.2,0.45,8.05,612.59
44229.71,8.68,3.86,2.24,0.57,9.12,612.7
44229.75,4.8,2.19,1.91,0.71,6.72,612.92
44229.79,4.92,2.63,1.2,0.64,10,613.3
44229.83,5.13,2.87,1.31,0.66,10,614.15
44229.88,5.15,2.93,1.22,0.64,10,614.55
44229.92,5.14,3.17,1.08,0.64,10,614.95
44229.96,3.04,2.5,0.95,0.61,10,615.21
44230,3.12,2.26,0.54,0.37,10,615.19
44230.04,2.76,1.78,0.42,2.26,9.97,614.88
44230.08,2.84,1.7,0.72,1.5,9.05,614.42
44230.12,2.56,1.37,0.63,1.31,9.2,614.15
44230.17,2.22,1.2,1.11,1.13,9.04,613.65
44230.21,2.97,1.51,1.17,1.14,8.47,613.48
44230.25,2.24,1,1.42,1.11,7.46,613.24
44230.29,2.57,0.61,1.54,1.11,7.35,613.16
44230.33,2.4,0.01,1.42,1.04,5.29,613.64
44230.38,2.28,0.32,1.01,0.96,3.31,614.16
44230.42,7.14,3.01,0.59,1.36,3.22,614.51
44230.46,7.89,2.41,0.58,2.88,3.74,614.75
44230.5,8.52,3.1,1.09,0.15,2.54,614.45
44230.54,12.54,3.42,1.49,0.22,2.17,613.71
44230.58,12.77,3.29,1.5,0.25,8.15,613.02
44230.62,12.7,3.11,1.61,0.25,9.99,612.28
44230.67,12.67,3.46,2.41,0.42,7.09,612.38
44230.71,11.16,4.02,2.41,0.56,2.56,612.39
44230.75,5.8,2.56,2.1,0.65,3.44,612.75
44230.79,5.53,3.29,1.26,0.64,5.12,613.01
44230.83,5.66,3.61,1.52,0.61,10,613.78
44230.88,5.95,3.79,1.41,0.59,10,614.37
44230.92,5.41,4,1.3,0.61,10,614.72
44230.96,3.71,2.98,1.28,0.63,9.87,614.93
44231,3.15,2.35,1.28,0.64,9.93,614.82
44231.04,2.87,2.1,0.98,0.47,9.99,614.69
44231.08,2.94,1.99,0.88,0.33,10,614.19
44231.12,2.97,1.82,0.81,0.24,10,613.97
44231.17,2.27,1.45,0.68,0.04,9.84,613.68
44231.21,3.01,2.07,0.55,2.86,10,613.39
44231.25,2.71,1.58,0.89,1.77,9.2,613.52
44231.29,3.01,1.67,0.95,1.71,8.56,613
44231.33,3.5,1.96,0.77,1.58,9.12,613.46
44231.38,3.27,1.61,0.87,1.87,8.88,613.82
44231.42,5.44,2.27,0.75,1.72,10,613.82
44231.46,5.49,1.83,0.66,1.94,8.24,613.79
44231.5,5.79,2.44,0.7,2.75,8.11,613.26
44231.54,8.7,2.91,1.12,0.16,3.18,612.37
44231.58,10.28,3.04,1.47,0.25,2.09,611.53
44231.62,10.67,3.27,1.68,0.3,2.16,610.86
44231.67,10.77,3.5,2.27,0.45,1.36,610.62
44231.71,9.61,3.79,2.5,0.53,2.36,610.83
44231.75,5.16,1.97,2.33,0.57,4.56,611.27
44231.79,4.97,2.24,1.64,0.76,8.48,611.77
44231.83,4.81,2.31,1.68,0.8,10,612.74
44231.88,5.25,3.12,1.61,0.79,9.93,613.52
44231.92,4.55,2.46,1.47,0.73,10,614.1
44231.96,3.2,1.83,1.3,0.76,10,614.42
44232,2.13,0.98,1.17,0.8,10,614.61
44232.04,1.92,0.84,1.15,0.86,10,614.66
44232.08,2.04,0.87,1.02,0.8,9.84,614.59
44232.12,1.88,0.76,0.86,0.79,10,614.59
44232.17,1.2,0.77,0.79,0.74,9.81,614.47
44232.21,2.02,1.36,0.65,0.55,9.53,614.38
44232.25,1.84,1.17,0.63,0.08,9.54,614.39
44232.29,2.11,1.36,0.75,0.41,9.55,614.64
44232.33,1.58,0.67,0.79,0.57,9.29,615.56
44232.38,2.32,1.09,0.84,0.5,8.79,616.08
44232.42,4.92,0.58,0.59,0.34,9.52,616.34
44232.46,5.28,0.68,0.52,0.24,9.25,616.6
44232.5,4.86,0.26,0.55,3.01,9.09,616.3
44232.54,8.31,0.58,0.73,3,9.2,615.56
44232.58,8.4,0.74,0.91,3.11,9.37,614.36
44232.62,8.92,0.82,1.13,0.08,9.66,613.57
44232.67,10.74,0.95,1.27,0.03,9.79,612.78
44232.71,10.75,0.88,1.78,0.23,7.29,612.79
44232.75,5.84,-0.56,1.64,0.28,0.16,612.27
44232.79,6.39,-0.06,1.74,0.48,0.05,612.5
44232.83,6.91,0.3,1.69,0.55,0.09,612.9
44232.88,6.95,0.79,1.55,0.48,0.34,613.4
44232.92,6.34,1.54,1.35,0.4,0.37,613.69
44232.96,3.95,1.4,1.01,0.34,2.69,613.73
44233,3.5,1.44,0.78,0.36,3.92,613.5
44233.04,3.05,1.64,0.56,3.1,4.54,613.35
44233.08,3.03,1.99,0.4,2.33,5.99,613.03
44233.12,3.06,2.15,0.31,1.45,5.64,612.69
44233.17,1.92,1.42,0.49,1.14,8.7,612.27
44233.21,2.23,1.58,0.67,1.09,8.74,611.94
44233.25,1.05,0.89,1.12,1,8.87,612.02
44233.29,0.95,0.79,1.21,1.02,8.38,611.84
44233.33,1.45,1.23,1.26,1,6.19,612.04
44233.38,1.08,0.74,1.24,1.07,4.68,612.41
44233.42,5.08,1.75,1.1,1.15,4.03,612.35
44233.46,5.83,1.45,0.85,1.49,2.19,612.5
44233.5,6.63,2.34,0.81,2.11,0.73,611.77
44233.54,12.44,3.22,0.95,2.52,0.79,610.89
44233.58,13.35,3.55,1.31,2.67,0.03,609.84
44233.62,14.28,3.85,1.49,2.83,0.01,608.96
44233.67,15.46,3.15,1.66,3.01,0,608.64
44233.71,14.71,3.43,1.83,0.07,0.01,608.76
44233.75,11.24,3.15,1.41,0.35,1.31,608.77
44233.79,8.6,3.48,2.04,0.43,0.64,609.26
44233.83,7.94,4.02,2.14,0.57,2.27,610.28
44233.88,7.39,4.28,1.92,0.59,5.2,611.23
44233.92,5.58,3.61,1.59,0.62,7.44,611.76
44233.96,3.64,3.43,1.47,0.67,9.28,612.07
44234,3.45,3.06,1.26,0.69,10,612.42
44234.04,3.38,2.8,1.12,0.65,10,612.21
44234.08,3.47,2.62,0.97,0.56,10,612.36
44234.12,3.61,2.48,0.93,0.51,9.99,612.18
44234.17,2.12,1.72,0.93,0.51,10,612.28
44234.21,2.33,1.71,0.85,0.47,10,612.22
44234.25,1.62,1.28,0.77,0.69,10,612.2
44234.29,1.84,1.42,0.58,0.74,10,612.53
44234.33,1.96,1.52,0.58,0.66,10,613.17
44234.38,1.19,0.94,0.83,0.45,10,613.84
44234.42,4.44,2.77,0.97,0.52,10,614.29
44234.46,4.03,1.82,1.05,0.5,10,614.6
44234.5,4.11,2.36,1.26,0.47,10,614.17
44234.54,8.08,3.71,1.49,0.44,10,613.64
44234.58,8.78,3.84,1.79,0.56,10,612.84
44234.62,8.95,4.1,1.84,0.58,10,612.45
44234.67,8.33,4.01,1.82,0.74,10,612.52
44234.71,8.1,3.82,1.72,0.88,10,612.94
44234.75,5.2,1.53,1.29,0.89,9.99,612.97
44234.79,5.92,1.97,1.29,0.69,9.97,613.77
44234.83,5.88,1.56,1.12,0.99,9.11,614.15
44234.88,6.13,1.58,1.27,0.97,8.67,614.92
44234.92,5.98,1.56,1.13,0.82,9.78,615.49
44234.96,4.62,1.87,1.11,1.19,9.96,615.96
44235,4.5,2.06,0.89,1.27,9.92,616.2
44235.04,4.73,2.04,0.71,1.05,9.73,616.38
44235.08,4.94,2.08,0.52,1.16,9.9,616.4
44235.12,5.35,1.75,0.45,1.55,9.77,616.25
44235.17,4.76,1.47,0.57,2.5,9.67,616.1
44235.21,4.95,1.33,0.65,0.17,9.92,615.91
44235.25,4.19,1.38,0.47,0.89,9.85,615.6
44235.29,4.16,1.44,0.78,0.64,9.99,615.92
44235.33,4.36,1.26,1.23,0.73,10,616.48
44235.38,4.26,1.28,0.95,0.39,10,616.51
44235.42,6.71,0.63,0.67,0.72,10,616.77
44235.46,6.81,0.45,0.47,1.54,10,617.24
44235.5,7.47,0.56,0.66,0.2,10,617.1
44235.54,9.48,0.27,1.01,0.43,10,616.54
44235.58,9.88,-0.08,1.24,0.48,10,616.12
44235.62,9.99,-0.12,1.31,0.55,10,615.52
44235.67,9.93,-0.03,1.35,0.65,10,615.33
44235.71,9.73,-0.5,1.24,0.75,10,615.14
44235.75,7.68,-0.9,1.1,0.46,10,614.96
44235.79,8.39,-1.22,1.33,0.32,10,615.4
44235.83,8.34,-1,0.95,0.75,9.8,615.76
44235.88,8.16,-0.74,0.76,0.95,10,616.09
44235.92,7.7,-0.48,0.43,3.09,10,615.87
44235.96,6.09,-0.31,0.46,1.63,10,616.11
44236,5.92,-0.33,0.34,0.98,10,615.94
44236.04,5.6,-0.03,0.36,0.81,9.99,615.42
44236.08,5.31,-0.07,0.34,0.45,9.62,615.28
44236.12,5.15,-0.04,0.36,1.09,10,614.81
44236.17,4.22,-0.41,0.47,0.47,10,614.81
44236.21,4.16,-0.36,0.42,0.6,10,614.35
44236.25,4.04,-0.55,0.47,1.01,10,613.84
44236.29,4.17,-0.44,0.83,1.06,10,613.99
44236.33,4.11,-0.35,0.59,0.99,10,614.4
44236.38,3.36,-0.26,0.27,0.45,9.92,614.7
44236.42,6.24,0.72,0.42,0.34,9.84,614.74
