$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
2021,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44318.29,12.65,8.07,1.63,0.1,3.32,582.8
44318.33,14.07,9.05,1.46,0.32,1.97,582.9
44318.38,15.52,9.74,1.64,0.76,3.59,582.99
44318.42,21.12,9.89,1.99,0.77,5.99,582.9
44318.46,21.28,9.89,1.78,0.79,5.74,582.87
44318.5,20.63,9.55,1.2,0.84,3.68,582.62
44318.54,22.98,9.83,0.96,1.44,3.84,582.33
44318.58,22.3,10.28,1.19,1.75,3.65,581.46
44318.62,21.98,10.62,1.53,1.76,6.08,580.82
44318.67,22.12,10.47,1.3,1.95,8.68,580.07
44318.71,21.52,11.28,0.61,1.71,9.23,580.14
44318.75,16.52,12.06,0.97,0.68,9.94,580.45
44318.79,16.73,13.28,1.36,0.66,8.18,580.22
44318.83,17.7,14.31,0.34,1.14,7.73,580.72
44318.88,17.79,14.27,0.49,0.16,5.44,581.11
44318.92,16.02,13.41,0.34,2.82,3.47,581.22
44318.96,14.25,12.34,0.58,2.73,3.08,581.28
44319,14.61,12.3,0.62,2.33,2.25,581.21
44319.04,14.26,12.06,0.86,1.83,4.66,581.09
44319.08,13.97,12.03,0.97,2.18,6.46,580.71
44319.12,14.09,12,0.72,2.45,6.1,580.69
44319.17,12.64,11.69,0.42,2.79,6.56,580.46
44319.21,12.34,11.28,0.82,2.03,5.85,580.7
44319.25,13.37,11.43,0.28,2.16,4.96,580.9
44319.29,13.3,11.27,0.67,1.85,4.18,580.94
44319.33,13.43,11.64,0.97,1.83,4.54,581.36
44319.38,13.38,11.52,0.84,1.53,5.86,581.77
44319.42,16.2,12.42,1.08,0.85,4.35,581.86
44319.46,16.21,13.76,1.31,0.47,5.95,582.31
44319.5,15.58,14.04,1.58,0.35,6.39,582.02
44319.54,16.82,14.91,1.63,2.97,7.11,582
44319.58,18.07,16.78,1.45,2.97,9.59,581.62
44319.62,17.61,14.95,1.34,3,9.78,581.06
44319.67,18.49,14.8,1.13,0.17,7.53,580.95
44319.71,16.92,13.71,0.99,2.82,9.13,580.48
44319.75,14.46,12.88,0.73,0.62,9.85,581.58
44319.79,14.94,12.6,0.43,1.51,9.88,581.24
44319.83,15.49,13,0.91,2,9.8,581.72
44319.88,15.18,13.02,0.75,2.09,8.34,581.97
44319.92,14.63,12.95,1.08,1.5,6.98,582.93
44319.96,11.93,11.72,1.33,1.04,9.05,583.19
44320,12.87,12.04,1.29,0.72,10,583.45
44320.04,13.12,12.2,0.85,0.79,10,583.52
44320.08,13.47,12.35,0.81,1.03,10,583.48
44320.12,13.51,12.33,1.08,1.45,10,583.3
44320.17,13.03,12.36,1.59,1.18,10,583.6
44320.21,12.91,12.19,2.1,1.01,10,583.77
44320.25,11.6,10.61,2.03,0.92,10,584.57
44320.29,11.4,10.42,1.79,0.81,10,584.97
44320.33,11.08,10.28,1.66,0.75,10,585.5
44320.38,10.83,9.89,1.32,0.75,10,585.78
44320.42,11.44,9.87,1.34,0.71,9.58,586.21
44320.46,11.26,10.25,1.43,0.67,9.28,586.18
44320.5,10.77,10.13,1.82,0.57,10,586.17
44320.54,10.52,9.76,2.03,0.54,10,585.88
44320.58,10.05,9.26,2,0.48,10,585.58
44320.62,9.88,9.19,1.88,0.48,10,585.15
44320.67,9.18,8.92,1.95,0.48,10,584.59
44320.71,9.08,9.03,1.79,0.32,10,584.52
44320.75,9.27,8.92,1.65,0.16,10,584.01
44320.79,9.24,8.9,1.51,0.24,10,584.67
44320.83,9.48,9.4,1.17,0.05,10,584.81
44320.88,9.72,9.69,1.04,0.1,10,585.03
44320.92,9.88,9.67,1.16,0.37,10,585.88
44320.96,8.84,8.84,1.2,0.43,10,585.94
44321,8.9,8.9,1.07,0.61,10,586.33
44321.04,8.72,8.72,1,0.45,10,586.02
44321.08,8.82,8.82,1.02,0.54,10,585.77
44321.12,8.94,8.84,1.12,0.63,10,585.68
44321.17,8.41,8.41,1.09,0.68,10,585.43
44321.21,8.46,8.46,1.13,0.57,10,585.59
44321.25,8.12,8.07,1.14,0.33,10,585.82
44321.29,8.02,7.85,1.05,0.59,10,585.96
44321.33,7.96,7.89,1.07,0.48,10,585.99
44321.38,7.79,7.79,1.11,0.4,10,585.96
44321.42,10.29,9.54,0.96,0.21,10,586.16
44321.46,9.91,9.37,0.93,2.95,10,586.11
44321.5,10.12,9.17,0.92,2.88,10,585.86
44321.54,11.2,9.44,1.13,2.74,10,585.44
44321.58,10.9,9.39,1.19,2.79,10,584.64
44321.62,10.78,9.29,1.2,2.84,10,584.02
44321.67,10.89,9.46,1.13,3.05,10,583.39
44321.71,11.16,9.73,1.59,3.11,10,582.64
44321.75,8.96,8.96,1.57,3.08,10,582.74
44321.79,9.06,9.06,1.23,3.1,10,583.06
44321.83,9.49,9.42,1.3,0.15,10,583.53
44321.88,9.67,9.49,1.33,0.33,10,583.91
44321.92,9.58,9.45,1.39,0.48,10,584.38
44321.96,8.11,8.11,1.32,0.66,10,584.93
44322,8.21,8.21,1.08,0.59,10,585.26
44322.04,8.06,8.06,0.94,0.55,10,585.34
44322.08,8.29,8.13,0.85,0.74,10,585.01
44322.12,8.4,8.13,0.63,0.64,10,584.46
44322.17,7.81,7.66,0.67,0.98,10,584.26
44322.21,7.92,7.42,0.76,0.76,10,584.01
44322.25,7.96,7.54,0.8,0.84,10,584.7
44322.29,8.12,7.61,0.9,0.93,10,584.89
44322.33,7.9,7.55,0.64,0.9,10,585.17
44322.38,8.22,7.6,0.34,1.11,10,585.19
44322.42,12.62,10.47,0.41,2.87,10,585.51
44322.46,12.28,10.48,0.8,2.43,10,585.65
44322.5,12.28,9.9,1.13,2.63,10,585.43
44322.54,14.19,10.42,1.52,3,10,585.09
44322.58,13.85,10.04,1.71,3.05,10,584.68
44322.62,13.26,10.14,1.81,3.08,8.92,584.25
44322.67,13.23,10.36,1.73,0.17,8.82,583.82
44322.71,12.94,10.39,1.85,0.07,10,583.34
44322.75,11.7,9.66,1.54,0.07,10,583.74
44322.79,11.76,9.71,1.14,0.04,9.96,583.92
44322.83,12.31,10.25,1.46,0.13,10,584.76
44322.88,12.48,10.71,1.07,0.15,10,585.19
44322.92,12.24,10.87,1.02,0.24,9.81,585.71
44322.96,10.19,9.83,0.83,0.24,10,585.99
44323,10.47,9.86,0.6,0.24,10,586.09
44323.04,10.43,9.66,0.43,0.5,10,586.05
44323.08,10.52,9.61,0.42,0.74,10,585.72
44323.12,10.81,9.69,0.46,0.85,10,585.45
44323.17,10.74,9.81,0.72,0.74,10,585.38
44323.21,10.87,9.8,0.64,0.79,10,585.17
44323.25,10.63,9.72,0.83,0.61,10,586.03
44323.29,10.55,9.68,0.87,0.44,10,586.35
44323.33,10.19,9.36,1.23,0.48,10,586.5
44323.38,9.45,9.06,1.27,0.51,10,586.84
44323.42,11.68,9.64,1.16,0.44,10,587.1
44323.46,11.35,9.65,1.12,0.33,10,587.01
44323.5,10.99,9.46,1.1,0.37,10,586.75
44323.54,12.24,9.9,1.1,0.26,10,586.38
44323.58,12.11,9.57,1.01,0.05,10,585.64
44323.62,12.18,9.4,0.69,0.05,10,585.1
44323.67,12.77,9.08,0.5,0.22,10,584.49
44323.71,12.61,8.94,0.78,0.34,10,583.81
44323.75,11.51,9.4,0.64,2.94,9.62,584.25
44323.79,11.81,9.65,0.29,2.43,7.67,584.13
44323.83,12.68,9.84,0.88,1.34,6.12,584.36
44323.88,12.47,9.76,1.06,0.34,7.84,584.49
44323.92,12.05,9.8,1.03,3.07,7.65,584.78
44323.96,10.1,9.27,0.97,2.81,4.94,585.08
44324,9.68,8.95,0.93,2.82,4.08,585.09
44324.04,9.34,8.61,0.88,2.77,5.27,585.08
44324.08,9.18,8.36,0.97,2.87,5.58,584.52
44324.12,9.13,8.08,1.13,2.92,5.89,584.41
44324.17,9.1,8.04,1.22,2.9,8.15,583.8
44324.21,9.37,7.96,1.25,2.82,8.41,583.9
44324.25,8.53,7.17,1.38,2.89,8.7,584.21
44324.29,8.69,7.58,1.22,2.88,9.22,584.48
44324.33,10.92,8.9,1.26,2.93,5.84,584.57
44324.38,12.01,9.12,0.78,3.05,2.9,584.85
44324.42,17.59,10.54,0.36,0.58,5.38,585
44324.46,17.78,11.22,0.41,2.38,5.89,584.92
44324.5,17.95,12.14,0.72,2.81,6.14,584.75
44324.54,20.34,12.45,1.05,2.8,4.67,584.48
44324.58,20.21,12.81,1.25,2.86,6.69,584.03
44324.62,19.09,12.73,1.48,2.94,5.73,583.58
44324.67,18.96,13.06,1.61,2.93,7.37,582.92
44324.71,18.91,13.01,0.44,2.07,9.43,582.78
44324.75,16.41,10.85,0.4,1.11,9.52,582.85
44324.79,16.93,11.4,0.52,2.13,7.62,583.02
44324.83,17.95,10.45,0.72,1.68,6.33,583.17
44324.88,17.75,11,0.64,0.25,4.78,583.16
44324.92,16.75,11.1,1.06,0.25,3.56,583.47
44324.96,12.29,10.06,1.27,0.06,3.62,583.38
44325,11.93,9.75,1.48,3.13,3.72,583.3
44325.04,11.14,9.37,1.54,3.08,2.42,583.11
44325.08,10.62,8.89,1.58,3.04,2.26,582.53
44325.12,10.26,8.61,1.58,3.04,2.01,582.17
44325.17,9.36,8.25,1.53,3.01,3.55,581.73
44325.21,9.24,8,1.54,2.97,2.83,581.72
44325.25,10.38,8.82,1.56,3.01,3.95,581.98
44325.29,10.36,8.93,1.41,2.99,3.42,582.14
44325.33,12.97,10.74,1.12,0.01,7.68,582.15
44325.38,14.46,11.23,0.65,0.99,8.58,582.46
44325.42,19.41,11.63,1.05,1.55,8.79,582.39
44325.46,19.41,10.96,1.26,1.45,5.34,582.29
44325.5,18.68,11.39,1.44,1.65,4.67,581.84
44325.54,21.11,12.77,1.58,2.07,6.64,581.43
44325.58,20,13.65,1.46,2.27,8.6,580.63
44325.62,18.36,13.42,1.53,2.7,8.86,580.14
44325.67,17.97,13.93,1.36,2.6,8.29,579.54
44325.71,17.96,14.61,0.41,2.41,9.6,579.48
44325.75,15.1,12.8,0.5,2.47,9.72,579.72
44325.79,15.57,13.02,0.38,1.52,9.16,579.64
44325.83,16.33,13.66,0.62,2.24,7.84,579.59
44325.88,16.38,13.59,0.8,1.4,6.59,579.86
44325.92,15.31,13.19,0.71,1.16,4.54,579.89
44325.96,13,12,0.59,1.6,9.88,579.95
44326,12.19,11.53,0.33,2.46,10,580.2
44326.04,11.73,11.21,0.36,2.83,10,579.88
44326.08,11.07,10.4,0.95,0.2,9.82,579.38
44326.12,10.09,9.28,1.07,0.04,9.34,578.85
44326.17,9.54,8.72,0.87,2.87,8.46,578.55
44326.21,10.25,9.62,0.95,2.68,9.9,578.45
44326.25,12.29,11.69,0.69,2.87,8.75,578.78
44326.29,12.89,11.91,0.85,2.72,10,579.34
44326.33,12.48,11.58,0.95,3.06,10,579.46
44326.38,12.78,12.78,0.61,0.44,9.85,579.82
44326.42,16.84,14.28,0.54,1.08,6.65,579.9
44326.46,17.23,12.97,0.67,0.97,8.26,580.11
44326.5,16.63,11.57,0.54,0.95,9.48,580.12
44326.54,19.33,11.32,0.65,1.34,8.88,579.83
44326.58,20.2,11.52,1.03,1.33,8.23,579.26
44326.62,20.51,11.3,1.26,1.5,6.51,578.77
44326.67,20.27,10.43,1.52,2.93,4.39,578.39
44326.71,19.93,11.34,1.84,0.34,4.65,578.43
44326.75,15.09,11.33,1.61,0.48,5.69,578.94
44326.79,15.27,12.6,1.66,0.45,7.48,578.97
44326.83,15.31,13.19,1.32,0.34,8.44,579.74
44326.88,15.71,13.25,0.94,0.28,10,580.01
44326.92,14.98,14.01,0.93,0.68,10,580.48
44326.96,12.31,12.27,1.11,0.64,10,580.87
44327,12.65,12.37,0.85,0.74,10,581.19
44327.04,12.73,12.11,1.11,0.65,10,581.17
44327.08,12.63,12.05,1.16,0.62,10,580.84
44327.12,12.75,12.02,1.09,0.56,10,580.71
44327.17,12.68,11.66,1.15,0.64,10,580.84
44327.21,12.8,12.03,1.13,0.6,10,580.66
44327.25,13.17,12.16,0.99,0.78,10,581.37
44327.29,13.04,11.89,1.16,0.52,9.96,581.6
44327.33,12.39,11.31,1.18,0.4,9.98,582.16
44327.38,12.42,12.05,1.22,0.38,9.71,582.53
44327.42,14.51,11.38,1.28,0.41,9.63,583.07
44327.46,13.86,10.49,1.31,0.35,9.49,583.2
44327.5,13.91,10.33,1.48,0.41,9.24,583.32
44327.54,16.14,10.7,1.58,0.36,9.28,582.77
44327.58,16.17,10.62,1.67,0.3,9.31,582.35
44327.62,16.63,10.89,2.02,0.3,8.92,581.41
44327.67,17.1,10.92,1.64,0.19,8.91,581.45
44327.71,16.55,10.58,1.84,0.01,9.75,580.99
44327.75,14.02,10.11,1.8,0.08,8.52,581.2
44327.79,14.1,10.08,1.37,0.17,8,581.04
44327.83,14.47,10.04,1.07,0.26,6.77,581.41
44327.88,14.67,10.85,1.32,0.21,8.03,581.77
44327.92,14.31,10.91,1.15,0.19,8.01,582.05
44327.96,11.98,10.48,0.68,0.46,7.48,582.51
44328,12.24,10.67,0.46,3.03,9.08,582.37
44328.04,11.89,10.57,0.08,2.11,9.02,582.31
44328.08,11.98,10.53,0.25,3.14,9.56,581.77
44328.12,12.13,10.56,0.55,2.61,8.76,581.26
44328.17,11.35,10.3,0.58,2.57,8.76,581.02
44328.21,11.36,10.24,0.55,2.47,9.42,580.84
44328.25,11.71,10.42,0.61,1.05,10,581.06
44328.29,11.41,10.55,0.39,1,10,581.24
44328.33,11.37,10.57,0.18,0.24,10,581.49
44328.38,10.94,10.66,0.57,2.14,10,581.6
44328.42,14.28,12.02,0.98,2.26,10,581.74
44328.46,14.39,12.03,1.16,2.19,9.82,581.54
44328.5,13.97,12.01,1.31,2.1,10,581.3
44328.54,17.35,14.09,1.33,2.02,10,580.95
44328.58,16.87,14.29,1.37,1.87,9.94,580.41
44328.62,17.11,14.67,1.41,2.29,9.86,580.11
44328.67,17.33,14.68,1.45,2.61,10,579.73
44328.71,16.99,14.09,1.5,2.59,10,579.14
44328.75,14.67,12.05,1.36,2.93,9.82,579.86
44328.79,15.05,12.56,1.41,2.85,9.96,579.47
44328.83,15.14,13.44,1.04,3.13,10,579.84
44328.88,15.25,13.66,1.51,3.11,10,579.99
44328.92,14.9,13.82,1.24,3.1,10,580.14
44328.96,13.36,13.06,0.88,3.03,10,580.68
44329,13.52,13.3,0.69,2.87,10,580.63
44329.04,13.52,13.34,0.69,2.78,10,580.46
44329.08,13.52,13.36,0.58,2.57,10,580.02
44329.12,13.64,13.34,0.51,2.45,10,579.64
44329.17,12.92,12.92,0.53,1.76,10,579.22
44329.21,13.02,12.97,0.51,0.79,10,579.25
44329.25,13.32,12.79,0.54,0.2,10,579.64
44329.29,13.32,12.63,0.8,0.27,10,579.73
44329.33,12.91,12.5,0.96,0.46,9.79,579.78
44329.38,13.59,12.05,0.64,1.31,3.87,580.1
44329.42,16.82,12.64,0.92,1.64,3.57,580.14
44329.46,16.89,12.19,1.17,1.72,5.26,580.12
44329.5,16.89,12.14,1.28,1.8,4.43,579.69
44329.54,19.59,12.44,1.52,1.59,6.44,579.37
44329.58,19.53,12.19,1.61,1.69,8.62,578.83
44329.62,18.87,12.07,1.63,1.77,9.78,578.3
44329.67,19.06,11.79,1.54,1.73,8.43,577.92
44329.71,18.98,11.52,1.22,2.06,4.79,577.5
44329.75,16.78,10.71,1.57,2.82,5.51,577.71
44329.79,16.48,12.76,1.68,0.29,7.64,577.73
44329.83,16.7,12.5,1.02,0.01,8.26,578.14
44329.88,16.63,13.36,1.12,3.13,7.72,578.57
44329.92,16.14,14.62,0.9,2.98,7.6,578.49
44329.96,14.22,13.41,0.45,2.91,7.9,578.85
44330,14.34,13.48,0.51,1.42,10,578.63
44330.04,13.87,13.12,0.57,0.84,10,578.25
44330.08,13.81,13.39,0.97,0.67,10,577.64
44330.12,13.78,13.2,0.93,0.69,9.94,577.16
44330.17,13.16,12.78,1,0.21,10,576.98
44330.21,12.9,12.42,1.05,0.08,10,576.78
44330.25,13.48,12.99,1.1,0.11,5.74,577.3
44330.29,13.68,12.61,1.18,0.13,4,577.35
44330.33,13.86,12.47,1.09,0.35,4,577.42
44330.38,14.51,11.72,1.01,0.98,4,577.65
44330.42,18.03,11.96,1.25,1.23,2.15,577.51
44330.46,18.42,11.81,1.53,1.18,1.58,577.48
44330.5,19.32,11.44,1.98,1.08,4.31,577.36
44330.54,22.12,11.79,2.52,0.89,5.05,577.03
44330.58,21.92,11.36,2.37,1.02,3.11,576.72
44330.62,22.04,11.77,2.2,1.22,1.98,576.12
44330.67,22.35,11.79,1.98,1.27,3.18,575.95
44330.71,22.3,11.8,2.2,0.99,7.4,575.69
44330.75,19.96,11.2,1.27,1.62,7.27,576.15
44330.79,19.46,13.66,0.76,2.49,8.62,576.36
44330.83,20.27,10.69,0.84,1.45,4.3,576.98
44330.88,20.08,10.48,0.86,1.94,4.96,577.31
44330.92,19.2,10.83,0.8,1.34,4.18,577.74
44330.96,16.73,10.51,0.74,1.05,4.12,578.13
44331,16.49,11.17,0.83,0.77,4,578.19
44331.04,15.87,11.25,0.91,0.23,4,577.9
44331.08,15.64,11.68,1.15,0.3,4,577.58
44331.12,15.49,12.05,1.24,0.32,4.06,577.41
44331.17,14.85,11.12,1.27,0.22,4,577.47
44331.21,15.39,10.88,1.22,0.19,4,577.47
44331.25,15.8,10.65,1.13,0.33,3.69,578.15
44331.29,16,12.67,1.47,0.62,2.98,578.51
44331.33,16.67,12.29,1.15,0.75,4.06,578.8
44331.38,17.38,12.76,0.86,0.89,2.45,579.12
44331.42,19.94,13.29,0.69,1.41,4,579.41
44331.46,19.53,13.06,0.96,0.81,5.59,579.6
44331.5,19.26,12.62,1.09,0.95,9.88,579.43
44331.54,19.78,10.54,0.75,1.46,8.69,579.43
44331.58,19.09,11.19,0.81,2.44,8.05,579.21
44331.62,18.22,11.25,1.5,3.1,6.64,579.15
44331.67,17.61,12.44,1.36,0.06,6.58,579
44331.71,16.46,12.59,1.66,0.18,7.18,579.05
44331.75,14.24,12.32,1.81,0.2,7.18,579.11
44331.79,13.84,12.66,1.81,0.25,7.18,579.35
44331.83,12.61,12.61,1.99,0.59,10,579.87
44331.88,12.3,12.2,2.14,0.6,10,580.52
44331.92,11.82,11.45,2.12,0.62,10,581.37
44331.96,9.92,9.92,2,0.71,10,582.15
44332,9.65,9.65,1.88,0.62,10,582.57
44332.04,9.13,9.13,1.68,0.62,10,582.69
44332.08,9.25,9.25,1.6,0.67,10,582.77
44332.12,9.19,9.18,1.62,0.68,9.98,582.89
44332.17,8.56,8.54,1.39,0.64,9.64,583.02
44332.21,8.77,8.47,1.4,0.7,9.52,583.29
44332.25,8.56,8.31,1.4,0.6,9.34,583.13
44332.29,8.64,8.08,1.28,0.62,8.8,583.63
44332.33,8.76,7.17,1.13,0.69,8.12,584.18
44332.38,8.6,6.27,1.34,0.7,7.72,584.47
44332.42,12.22,7.06,1.42,0.45,7.46,584.53
44332.46,11.92,7.32,1.45,0.17,8.84,584.45
44332.5,12.31,7.64,1.54,3.05,9.91,584.38
44332.54,15.24,8.87,1.77,2.95,9.97,584
44332.58,15.67,9.36,2.01,2.95,9.99,583.76
44332.62,15.37,9.35,2.16,2.99,10,583.45
44332.67,16.05,9.66,2.15,2.92,10,583.12
44332.71,15.87,9.67,1.9,3.04,10,582.96
44332.75,11.66,8.98,1.85,0.01,9.99,582.56
44332.79,12.19,8.42,1.58,0.13,9.98,582.61
44332.83,12.47,9.58,1.64,0.3,9.98,583.22
44332.88,13.33,9.28,1.47,0.47,9.82,583.7
44332.92,13.17,9.44,1.38,0.53,9.16,584.03
44332.96,11.38,8.5,1.27,0.44,8.97,584.53
44333,11.47,8.57,1.11,0.28,9.13,584.55
44333.04,10.66,8.54,0.82,0.11,9.3,584.59
44333.08,10.57,8.6,0.73,0.38,9.7,584.17
44333.12,10.76,8.63,0.82,0.65,9.57,584.19
44333.17,9.96,8.01,0.78,0.43,9.96,583.95
44333.21,10.1,7.99,0.94,0.36,9.94,584.02
44333.25,9.26,8.24,1,0.16,9.98,584.49
44333.29,9.12,8.02,1.09,0.25,9.97,584.8
44333.33,8.96,7.76,1.22,0.31,9.96,585.06
44333.38,8.46,7.27,1.12,0.28,9.8,585.22
44333.42,11.24,7.95,1.24,0.1,9.42,585.25
44333.46,11.05,7.21,1.3,2.99,9.32,585.34
44333.5,10.51,6.88,1.22,2.69,9.62,585.21
44333.54,12.73,7.95,1.16,2.56,9.93,584.88
44333.58,13.9,8.63,1.27,2.51,10,584.26
44333.62,14.22,8.89,1.54,2.72,9.81,583.65
44333.67,14.67,9.65,1.71,2.87,8.98,583.26
44333.71,14.21,9.68,1.85,3.04,9.47,582.76
44333.75,11.52,8.68,1.88,0.01,9.33,582.74
44333.79,11.44,8.73,1.59,0.14,8.69,582.8
44333.83,11.48,9.26,1.35,0.3,8.57,583.08
44333.88,11.87,9.66,1.17,0.51,9.28,583.36
44333.92,11.58,9.8,1.18,0.32,10,583.88
44333.96,9.53,9.07,1.36,0.3,10,584.24
44334,9.71,9.37,0.93,0.19,9.99,584.07
44334.04,9.69,9.39,1,0.5,9.97,584.09
44334.08,9.94,9.51,0.89,0.61,9.91,583.89
44334.12,9.78,9.44,0.81,0.6,10,583.47
44334.17,9.2,9.14,0.87,0.78,10,583.41
44334.21,9.31,8.96,0.86,0.67,10,583.37
44334.25,9.99,9.58,0.88,0.24,10,583.8
44334.29,9.95,9.42,1.03,0.13,10,584
44334.33,9.5,9.1,0.79,2.53,10,583.76
44334.38,9.33,8.98,0.75,2.17,9.95,583.91
44334.42,11.85,9.71,0.78,2.28,9.93,583.56
44334.46,12.1,9.9,0.88,2.4,10,583.41
44334.5,11.96,9.95,1.2,2.36,10,583.05
44334.54,14.89,10.89,1.41,2.27,10,582.56
44334.58,14.65,11.03,1.57,2.51,10,581.97
44334.62,14.48,11.12,1.58,2.58,10,581.33
44334.67,14.37,11.27,1.74,2.7,10,580.99
44334.71,14.31,11.39,1.8,0.02,10,580.56
44334.75,12.27,10.88,1.59,0.07,10,580.38
44334.79,12.09,10.97,1.56,0.2,10,580.28
44334.83,12.04,11.06,1.59,0.41,10,580.92
44334.88,12.23,11.07,1.31,0.37,10,581.35
44334.92,11.94,11.21,1.17,0.39,10,581.67
44334.96,10.37,10.37,1.02,0.35,10,581.71
44335,10.52,10.52,0.87,0.46,10,581.64
44335.04,10.49,10.49,0.95,0.63,10,581.33
44335.08,10.64,10.65,0.97,0.57,10,581.4
44335.12,10.86,10.76,0.74,0.42,10,580.96
44335.17,10.18,10.18,0.86,0.67,10,580.92
44335.21,10.38,10.38,0.9,0.63,10,581.06
44335.25,10.87,10.84,1.26,0.46,10,581.72
44335.29,10.93,10.65,1.04,0.44,10,582.37
44335.33,10.58,9.88,0.99,0.78,10,582.75
44335.38,10.16,10,0.81,0.79,10,582.65
44335.42,12.56,11.02,0.96,0.54,10,582.96
44335.46,13.77,11.27,1.19,0.05,10,583.02
44335.5,14.3,11.61,1.45,3.01,10,583.07
44335.54,14.72,11.69,1.56,3.07,10,582.82
44335.58,14.11,11.64,1.52,0.1,10,582.41
44335.62,13.74,11.61,1.56,0.09,10,582.08
44335.67,12.91,11.25,1.49,0.06,10,581.74
44335.71,12.87,11.52,1.2,0.2,10,581.51
44335.75,11.15,10.67,0.86,0,10,581.77
44335.79,11.39,10.77,0.61,2.9,9.99,581.86
44335.83,11.94,11.19,0.39,0.27,9.98,581.99
44335.88,12.23,11.3,0.66,0.58,10,582.45
44335.92,12.16,11.43,0.66,0.74,10,582.95
44335.96,11.23,11.2,0.55,0.8,9.99,583.21
44336,11.44,11.19,0.44,0.31,9.99,583.04
44336.04,11.33,11.1,0.7,0.88,10,582.74
44336.08,11.54,11.14,1.08,0.76,10,582.66
44336.12,11.61,11.07,1.04,0.53,10,582.24
44336.17,11.32,11.16,0.73,0.23,10,581.97
44336.21,11.33,11.08,0.83,0.93,10,582.14
44336.25,11.32,11.12,0.88,0.5,10,582.57
44336.29,11.29,11.08,0.91,0.48,10,582.76
44336.33,10.99,10.9,0.95,0.46,10,583.1
44336.38,10.84,10.51,0.94,0.35,9.99,583.02
44336.42,12.54,10.96,0.97,0.55,9.84,583.19
44336.46,12.59,10.66,1.28,0.49,9.98,583.12
44336.5,12.65,10.95,1.27,0.32,9.98,582.96
44336.54,14.15,11.31,1.29,0.2,9.95,582.6
44336.58,14.13,11.27,1.34,2.96,10,581.96
44336.62,13.37,11.32,1.35,2.94,10,581.47
44336.67,13.51,11.14,1.3,3.14,10,581.23
44336.71,13.27,11.1,1.28,0.01,10,581.07
44336.75,11.59,10.59,1.33,3,10,581.26
44336.79,11.78,10.52,1.15,0.05,10,581.16
44336.83,12.01,10.93,0.95,0.41,10,581.51
44336.88,12.38,11.25,0.81,0.28,10,581.91
44336.92,12.5,11.32,0.89,0.56,10,582
44336.96,10.74,10.64,0.88,0.83,10,582.28
44337,10.98,10.78,0.79,0.7,10,582.14
44337.04,11.21,10.88,0.6,0.57,10,581.74
44337.08,11.43,10.9,0.56,0.93,10,581.33
44337.12,11.44,10.9,0.47,1.14,9.98,580.98
44337.17,11.08,10.84,0.25,1.35,9.98,580.62
44337.21,11.14,10.82,0.07,1.87,9.99,580.56
44337.25,11.88,11.24,0.31,1.2,10,581.18
44337.29,12.01,11.09,0.56,0.74,10,580.54
44337.33,11.93,10.73,0.78,3.06,10,580.99
44337.38,12.18,11.17,0.47,3.11,10,580.79
44337.42,15.58,12.68,0.29,2.2,10,580.78
44337.46,16.33,13.1,0.95,2.34,10,580.77
44337.5,16.63,13.12,1.43,2.41,10,580.59
44337.54,18.28,14.09,1.57,2.44,10,580.38
44337.58,17.6,14,1.66,2.81,10,579.9
44337.62,17.41,14.11,1.65,2.89,10,579.52
44337.67,16.35,13.96,1.57,3.03,10,578.99
44337.71,15.75,14.2,1.79,0.03,9.99,578.99
44337.75,13.39,13.05,2.07,0.21,10,579.23
44337.79,13.3,12.83,1.88,0.33,10,579.49
44337.83,13.57,12.79,1.66,0.48,10,580.13
44337.88,13.67,12.71,1.66,0.43,10,580.44
44337.92,13.07,12.42,1.49,0.42,10,581.15
44337.96,10.84,10.84,1.32,0.35,9.99,581.32
44338,10.95,10.95,1.08,0.41,10,581.33
44338.04,10.99,10.92,0.83,0.43,10,581.15
44338.08,11.07,11.07,0.82,0.43,10,580.85
44338.12,11.39,11.14,0.65,0.49,10,580.56
44338.17,11.1,11.04,0.5,0.51,9.98,580.37
44338.21,11.24,11.06,0.17,0.74,9.99,580.35
44338.25,11.66,11.09,0.55,0.18,10,580.48
44338.29,11.62,11.06,0.58,0.25,10,580.54
44338.33,12.01,11.19,0.57,2.85,10,580.95
44338.38,11.98,11.46,0.76,2.66,10,580.85
44338.42,15.13,12.73,1,2.48,10,580.89
44338.46,15.25,13.25,1.12,2.35,10,580.78
44338.5,15.19,13.34,1.36,2.33,10,580.56
44338.54,16.88,14.15,1.56,2.49,10,580.23
44338.58,16.68,14.3,1.65,2.46,10,579.84
44338.62,16.62,14.49,1.95,2.61,10,579.44
44338.67,15.24,14.18,1.92,2.83,10,579.36
44338.71,15.31,14.1,1.95,0.1,10,579.21
44338.75,13.58,13.35,2.07,0.32,10,579.58
44338.79,13.27,13.04,2.04,0.37,10,579.3
44338.83,13.79,13.43,1.97,0.5,10,580.51
44338.88,13.81,13.19,2.07,0.56,10,581.02
44338.92,13.23,13.03,1.88,0.6,10,581.85
44338.96,11.02,11.02,1.74,0.6,10,582.5
44339,11.21,11.2,1.53,0.61,10,582.91
44339.04,11.24,11.24,1.53,0.65,10,583.01
44339.08,11.44,11.44,1.45,0.75,10,582.87
44339.12,11.79,11.72,1.54,0.75,10,582.87
