$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西溪河,,,,牛栏江,,,,,,,,,,,,,,,金阳河,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.36,0,0,0,0,0,55.34,60.77,71.39,0,144.54,0,66.84,14.66,112.83,113.08,79.72,141.26,140.62,171.2,136.08,142.39,161.35,193.18,211.13,159.58,191.67,191.42,179.16,217.82,296.41,325.34,303.49,372.34,235.38,259.14,246.5,245.49,211.63,251.81,288.58,236.4,279.48,271.27,204.43,213.78,280.11,285.8,320.29,259.64,220.48,235.38,483.53,410.25,257.75,298.18,233.74,328.12,303.36,313.85,275.06,423.26,301.34,342.91,358.83,518.28,398.75,465.08,232.48,409.74,474.81,499.32,436.4,401.03,369.06,302.85,458.51,380.05,648.03,543.67,393.32,501.72,576.65,563.63,442.97,474.56,381.06,299.44,486.18,620.36,381.57,409.62,533.31,718.03,567.3,504.25,675.32,577.91,559.21,1002.31,588.52,663.83,719.8,676.97,544.18,542.03,698.7,790.43,533.31,567.05,437.92,465.08,499.2,643.23,968.83,407.85,413.41,488.08,515.75,429.45,437.16,656.37,509.3,1024.67,664.46,1007.11,826.69,640.58,612.03,570.2,556.94,556.43,563.13,576.02,668.75,708.55,589.79,546.7,584.23,693.01,640.71,670.78,734.33,658.77,793.84,1228.09,1130.68,702.49,594.21,580.06,1175.66,1258.54,947.35,801.29,780.32,661.93,787.9,764.02,776.53,656.37,1091.39,900.35,1072.81,710.45,740.14,547.46,729.53,614.3,776.91,858.91,760.99,832.12,789.92,793.71,701.98,1043.5,946.34,623.78,771.22,1083.93,1276.11,1334.73,1461.08,904.01,980.96,541.9,750.88,686.44,632.37,880.13,1023.28,564.14,1243,955.44,834.4,843.49,985.13,940.4,783.98,621.25,866.49,938.76,982.35,764.78,628.83,676.59,667.11,588.52,0,0,0,0,0,0,0,0,0,0,0,0,29.31,96.53,51.93,54.71,45.86,58.75,71.89,0,0,0,0,0,0,0,0,0,0,54.08,163.87,0,0,0,0,0,0,0,0,0,243.22,230.2,279.99,296.41,413.79,394.96,401.03,296.66,383.34,0,0,0,0,0,0,134.56,209.1,216.31,380.43,319.66,597.5,0,,546,66,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.38,36.26,31.21,0,82.13,0,66.84,0,79.09,42.71,19.71,121.04,121.17,141,95.52,97.41,161.35,172.97,189.77,135.32,183.71,182.07,158.19,203.04,276.83,309.55,278.97,330.14,228.69,236.9,231.22,234.88,205.06,249.66,280.49,225.53,273.16,249.66,198.87,207.21,268.74,266.34,303.99,245.37,220.48,235.38,467.99,295.53,249.91,290.22,227.17,291.61,291.48,300.2,275.06,411.64,291.48,342.91,340.76,518.28,398.75,465.08,232.48,402.16,474.81,485.55,436.4,390.03,369.06,295.53,448.53,372.98,640.58,519.92,383.08,491.87,568.06,556.69,434.76,462.81,374.37,299.44,478.6,605.08,374.11,400.77,527.88,714.75,548.73,495.91,654.98,568.44,545.69,988.79,588.52,663.83,686.32,664.71,534.32,532.05,698.7,790.43,533.31,561.11,434,461.8,489.59,643.23,962.64,407.85,413.41,488.08,515.75,425.41,437.16,649.68,500.84,1018.86,658.77,1007.11,820.12,640.58,604.95,537.73,547.08,538.36,540.01,564.77,660.16,708.55,584.73,541.4,577.91,693.01,627.82,667.11,710.58,654.48,789.54,1216.47,1109.58,693.9,587.77,576.4,1159.74,1224.18,939.14,789.42,780.32,647.15,787.9,757.45,753.66,636.28,1076.1,900.35,1047.16,697.44,736.98,547.46,729.53,614.3,770.97,849.05,760.99,827.19,782.72,781.71,696.42,1029.98,946.34,623.78,758.59,1078.25,1240.98,1294.55,1455.9,904.01,967.44,541.9,750.88,686.44,625.54,866.49,1014.95,564.14,1219.5,938.63,830.1,837.18,974.01,940.4,777.41,621.25,853.47,938.76,968.45,749.11,628.83,663.45,667.11,588.52,0,0,0,0,0,0,0,0,0,0,0,0,21.23,0,14.66,24.89,25.52,46.75,38.03,0,0,0,0,0,0,0,0,0,0,0,145.68,0,0,0,0,0,0,0,0,0,243.22,222.62,272.53,292.49,413.79,389.28,391.17,296.66,376.01,0,0,0,0,0,0,134.56,209.1,216.31,364.89,310.18,597.5,0,,544,67,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.94,0,39.55,0,79.09,22.62,0,90.21,60.01,103.48,65.45,97.41,161.35,172.97,183.46,135.32,172.46,182.07,158.19,191.54,250.17,297.8,251.05,298.05,223.13,219.84,221.23,228.94,174.11,242.84,263.18,218.58,234.37,241.58,184.21,207.21,255.85,266.34,297.29,245.37,216.69,231.34,421.62,254.34,249.91,278.34,216.56,262.3,260.15,300.2,269.37,389.53,287.94,342.91,340.76,506.53,389.02,273.29,232.48,387.38,460.28,472.79,412.9,372.98,358.7,295.53,448.53,372.98,640.58,492.5,378.03,474.81,560.6,541.52,417.7,439.18,363.88,299.44,466.47,598.13,374.11,387.25,519.67,689.85,534.2,480.25,646.27,553.4,545.69,976.54,588.52,645.25,653.97,644.62,529.14,524.97,684.93,790.43,523.33,549.48,424.78,461.8,486.31,634.64,962.64,393.07,413.41,488.08,508.55,420.86,437.16,637.93,494.27,943.18,643.49,981.84,785.12,625.92,592.82,537.73,532.93,538.36,540.01,557.06,641.08,701.73,584.73,541.4,570.2,681.52,616.7,656.37,694.15,646.14,774.25,1216.47,1109.58,680.13,579.68,566.92,1129.04,1205.1,924.61,784.11,780.32,633.88,775.9,753.15,753.66,636.28,1069.27,890.37,1035.16,689.48,722.83,539.75,703.37,603.81,746.58,830.98,737.74,820.37,758.59,760.48,696.42,1023.54,934.97,616.45,758.59,1060.94,1232.14,1235.17,1432.9,898.83,967.44,541.9,742.54,679.75,611.77,866.49,992.08,551.5,1219.5,938.63,818.98,829.09,969.71,940.4,767.68,607.6,847.03,915.26,962.64,749.11,620.62,653.72,661.3,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.01,0,0,0,0,0,0,0,0,0,234.25,211,272.53,283.52,396.73,389.28,381.57,293,369.57,0,0,0,0,0,0,134.56,204.68,216.31,357.94,310.18,577.15,0,,542,68,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.55,0,29.69,0,0,0,0,63.05,20.09,42.58,112.45,153.13,165.01,135.32,154.4,160.71,150.48,184.21,180.55,289.84,205.19,124.7,213.02,204.43,179.79,191.67,144.41,226.92,195.71,206.7,174.11,229.07,174.74,197.1,255.85,253.2,280.74,245.37,213.91,224.39,287.69,226.41,240.56,267.98,199.88,224.39,227.8,277.84,269.37,380.56,284.79,335.2,327.62,465.08,389.02,273.29,232.48,367.67,452.45,441.84,404.56,372.98,358.7,295.53,431.73,360.72,605.96,484.29,378.03,469.51,560.6,534.45,388.9,439.18,360.72,299.44,466.47,577.53,367.54,371.71,519.67,645.89,511.71,480.25,612.15,553.4,535.96,968.83,577.28,638.43,611.39,636.41,514.86,520.8,671.41,771.85,486.56,540.64,424.78,448.28,486.31,634.64,953.29,393.07,404.69,467.23,493.64,420.86,414.29,637.93,486.18,924.61,604.95,970.22,785.12,620.49,572.48,537.73,532.93,538.36,531.67,553.65,641.08,691.5,570.84,532.55,556.05,681.52,608.36,656.37,675.58,646.14,738.5,1197.14,1083.8,668.12,555.3,566.92,1099.6,1191.45,924.61,773.12,773.24,624.03,775.9,744.69,744.94,636.28,1049.31,880.39,1020.13,673.68,716.26,520.42,703.37,603.81,746.58,812.03,737.74,820.37,746.58,760.48,679.75,1014.82,923.47,603.81,751.76,1048.05,1204.59,1235.17,1432.9,898.83,951.27,541.9,736.35,679.75,611.77,863.08,992.08,551.5,1198.78,938.63,818.98,799.65,969.71,940.4,761.11,598.88,847.03,905.28,949.5,749.11,620.62,653.72,661.3,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.21,0,0,0,0,0,0,0,0,0,203.67,197.61,252.19,270.76,396.73,382.96,381.57,285.8,366.15,0,0,0,0,0,0,126.98,197.61,209.74,357.94,300.58,577.15,0,,540,69,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.55,0,0,0,0,0,0,0,0,0,112.45,112.7,124.07,120.66,141.76,160.71,136.2,176.38,82.25,259.77,171.2,65.45,112.7,172.97,124.96,102.59,130.52,159.83,143.91,191.29,128.49,212.14,167.66,193.69,216.05,160.33,237.03,164,199.63,207.08,250.8,196.98,233.11,245.11,196.6,176.25,182.95,277.84,269.37,272.53,261.92,321.05,321.3,465.08,389.02,273.29,232.48,344.04,446.13,424.4,379.8,357.31,341.52,280.11,402.29,346.06,591.94,460.53,367.92,444.36,560.6,534.45,367.67,417.07,343.54,295.78,456.11,562.24,361.23,356.17,500.46,622.76,468.75,460.53,587.39,546.2,529.77,944.32,577.28,631.36,583.6,622.26,504.38,501.35,664.46,771.85,470.01,540.64,416.82,434.89,470.77,634.64,933.7,393.07,404.69,457.25,479.87,415.18,414.29,625.92,472.79,899.97,593.2,962.13,765.28,603.94,564.14,537.73,524.72,528.38,531.67,550.37,640.07,691.5,570.84,532.55,517.01,670.14,599.39,632.87,659.66,639.19,722.33,1197.14,1061.57,668.12,522.44,566.92,1092.65,1175.91,906.29,757.58,764.53,612.53,775.9,738.5,738.37,627.06,1049.31,875.46,998.27,658.39,716.26,513.6,703.37,598.76,746.58,793.59,719.17,810.39,746.58,760.48,670.65,999.78,907.68,603.81,751.76,1031.88,1195.87,1096.31,1398.03,878.62,948.11,534.95,722.45,679.75,611.77,854.48,966.81,551.5,1198.78,930.8,807.1,790.43,966.55,937.62,752.9,598.88,847.03,905.28,940.91,730.03,606.09,653.72,654.1,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.1,0,0,0,0,0,0,0,0,0,129.25,197.61,252.19,270.76,390.29,382.96,372.47,285.8,359.2,0,0,0,0,0,0,126.98,188.26,209.74,350.99,291.74,555.3,0,,538,70,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.55,0,0,0,0,0,0,0,0,0,28.81,82.13,30.2,110.93,141.76,86.67,126.73,158.31,82.25,236.9,151.36,29.69,0,47.63,77.83,74.04,91.1,88.32,99.44,146.18,98.42,37.53,159.83,181.18,216.05,160.33,188.76,134.31,159.07,161.47,220.22,159.7,230.2,113.08,180.55,132.16,152.37,187.25,246,44.98,168.67,266.97,308.92,465.08,384.6,260.02,232.48,332.8,439.56,400.14,356.05,357.31,341.52,280.11,402.29,341.01,591.94,460.53,360.72,429.96,560.6,534.45,344.04,417.07,337.35,291.99,447.77,551.88,361.23,341.01,500.46,607.6,453.59,460.53,572.48,532.43,523.33,936.36,481.26,623.9,571.72,614.8,487.07,501.35,655.74,764.78,465.72,534.07,416.82,434.89,459.15,625.8,933.7,369.31,392.94,457.25,479.87,403.93,414.29,625.92,469.88,883.67,571.21,946.21,736.86,603.94,553.91,519.54,524.72,528.38,519.92,527.25,623.27,691.5,562.88,532.55,517.01,670.14,599.39,625.17,639.32,634.14,709.69,1181.98,1048.3,657.76,502.86,566.92,1080.27,1157.34,895.04,742.29,742.04,612.53,764.02,730.66,730.29,627.06,1018.1,875.46,981.72,651.32,692.76,504.25,688.59,598.76,720.18,785.88,706.91,810.39,724.73,751.01,670.65,999.78,907.68,594.46,738.5,1026.06,1167.45,1075.34,1398.03,878.62,936.11,528.13,722.45,674.19,601.41,848.29,953.92,544.93,1186.65,930.8,764.9,779.43,952.53,937.62,752.9,598.88,830.35,892.89,909.45,730.03,606.09,645.13,654.1,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86,184.59,243.34,262.04,380.68,366.53,364.01,274.17,340,0,0,0,0,0,0,119.65,188.26,205.19,335.2,291.74,555.3,0,,536,71,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.55,0,0,0,0,0,0,0,0,0,0,41.57,0,110.93,125.34,0,114.6,81.87,0,156.8,60.27,14.78,0,0,47,37.27,53.19,17.31,14.02,0,65.45,12.89,113.59,108.53,0,160.33,142.01,60.52,93.62,115.73,172.46,132.54,228.06,75.68,150.61,105.12,133.55,130.52,205.06,0,139.36,251.94,280.24,300.33,370.07,260.02,232.48,323.07,428.57,380.3,346.06,357.31,327.37,280.11,390.67,323.45,574.88,438.8,355.67,415.81,542.16,512.46,313.72,391.8,325.6,291.99,441.96,551.88,358.32,325.47,484.29,588.52,434.63,443.48,552.14,522.57,523.33,925.37,481.26,615.18,552.01,603.69,487.07,483.78,640.07,757.96,442.85,523.71,397.36,434.89,459.15,619.23,925.37,369.31,383.34,447.65,479.87,393.7,410.38,609.62,455.86,863.96,542.16,934.46,736.86,591.43,548.73,513.1,524.72,524.97,514.61,518.78,623.27,674.44,554.16,523.83,504.25,670.14,590.55,625.17,620.11,629.08,702.99,1181.98,1037.18,633.63,480.88,556.94,1071.8,1129.67,883.67,736.1,727.13,597.5,764.02,724.85,730.29,618.72,996.63,858.15,966.81,636.41,687.33,493.01,688.59,590.93,720.18,785.88,706.91,810.39,717.4,751.01,670.65,988.03,898.33,581.58,738.5,1026.06,1163.02,1058.54,1378.19,878.62,909.19,528.13,709.19,674.19,587.26,848.29,936.48,532.93,1174.4,930.8,755.43,742.04,948.49,920.82,714.87,591.43,823.4,892.89,909.45,708.05,596.86,638.81,645.38,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.08,233.99,249.66,369.94,366.53,357.06,267.73,333.05,0,0,0,0,0,0,114.72,181.06,196.85,335.2,276.32,540.51,0,,534,72,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.55,0,0,0,0,0,0,0,0,0,0,0,0,70.88,0,0,14.28,0,0,96.02,0,0,0,0,31.33,27.04,23,0,0,0,18.19,0,0,0,0,0,35.5,0,67.47,70.12,130.14,106.01,185.6,47.89,0,52.81,107.14,20.72,158.31,0,104.49,228.06,231.22,274.43,370.07,260.02,232.48,315.11,414.67,364.89,334.57,349.6,321.05,247.26,387.38,323.45,574.88,409.49,345.43,372.09,542.16,512.46,288.96,382.71,311.82,288.2,441.96,494.4,354.02,317.13,478.35,558.2,404.82,427.81,535.96,522.57,508.67,913.62,447.52,610.89,535.96,591.3,464.45,475.32,640.07,751.64,438.8,513.1,397.36,426.42,451.94,619.23,910.2,369.31,383.34,430.34,455.99,389.28,387.89,609.62,455.86,854.23,523.83,914.37,719.93,583.6,540.39,513.1,524.72,524.97,501.6,515.5,609.62,674.44,554.16,523.83,485.17,655.61,590.55,605.08,598.88,629.08,702.99,1173.51,1019.87,633.63,464.7,556.94,1068.39,1114.89,877.23,723.34,727.13,589.28,757.2,710.07,725.23,612.66,986.01,858.15,941.92,621.37,687.33,485.17,682.65,579.81,712.98,766.42,685.05,785.5,686.06,724.47,664.08,973,883.17,581.58,730.29,1013.93,1148.75,1040.34,1371.5,878.62,896.81,517.14,709.19,651.07,587.26,833.01,889.36,532.93,1174.4,918.54,724.22,717.65,948.49,920.82,714.87,591.43,823.4,879.5,893.27,708.05,596.86,631.1,645.38,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.5,229.95,242.46,365.4,356.17,348.72,267.73,333.05,0,0,0,0,0,0,114.72,173.98,196.85,335.2,276.32,540.51,0,,532,73,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.77,0,0,0,0,12,15.29,0,0,0,0,0,0,0,0,0,0,0,0,45.99,44.73,0,69.49,49.4,36.01,0,0,72.4,0,102.59,0,78.21,205.19,214.66,263.94,370.07,244.61,223,293.5,403.43,322.06,312.71,338.36,310.56,242.33,379.42,315.49,547.71,392.69,345.43,371.97,542.16,504.5,281.63,377.52,311.82,288.2,431.6,477.59,354.02,301.72,471.4,543.04,393.19,410,512.84,502.86,499.45,897.82,447.52,599.26,509.56,578.04,464.45,462.05,626.43,751.64,435.52,513.1,390.79,426.42,440.45,607.48,910.2,354.02,383.34,422.63,455.99,389.28,387.89,601.41,439.94,835.41,500.59,914.37,700.09,579.05,525.1,499.2,513.73,519.16,498.69,503.11,609.62,667.62,540.26,516.89,485.17,652.08,582.97,605.08,559.97,621.63,687.2,1173.51,1012.04,618.09,464.7,556.94,1050.58,1086.71,849.81,723.34,714.75,582.08,735.59,700.59,710.58,612.66,977.29,850.32,919.17,614.68,666.99,485.17,665.85,579.81,707.54,756.44,677.98,785.5,686.06,710.45,661.68,954.17,877.1,574.25,730.29,1013.93,1140.53,1032,1363.41,851.83,880.89,517.14,701.23,639.44,571.21,827.19,875.71,532.93,1162.01,918.54,708.81,704.51,929.91,920.82,696.68,591.43,800.79,867.37,886.58,699.08,590.8,631.1,645.38,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.89,229.95,235.13,345.43,353.01,348.72,267.73,325.6,0,0,0,0,0,0,114.72,173.98,196.85,319.41,267.35,525.73,0,,530,74,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,32.09,0,39.04,0,0,0,0,45.99,0,41.95,0,56.35,191.54,184.47,205.19,359.08,244.61,223,293.5,396.48,309.3,303.99,333.56,298.43,242.33,366.03,301.46,547.71,385.99,345.43,371.97,542.16,504.5,261.66,364.01,285.29,282.13,421.87,460.53,354.02,293.25,461.8,527.88,384.85,410,496.16,495.03,499.45,885.69,424.65,599.26,501.09,578.04,447.02,451.94,613.79,733.95,424.15,493.01,390.79,416.57,432.11,607.48,901.74,339.62,379.29,408.99,447.65,382.96,384.35,595.09,424.53,821.38,485.17,890.37,691.88,568.31,516.63,492.75,498.19,519.16,478.48,494.77,599.14,656.37,540.26,516.89,476.96,652.08,582.97,590.42,545.82,611.52,680.51,1152.03,1012.04,618.09,446.51,556.94,1039.33,1032.26,843.24,708.43,704.13,574.5,735.59,693.14,710.58,608.87,970.47,850.32,896.18,605.08,666.99,480.88,657.13,570.84,691.12,741.91,659.53,785.5,674.69,703.12,661.68,954.17,869.39,574.25,730.29,1000.67,1116.28,1016.71,1338.65,851.83,873.82,517.14,701.23,628.83,571.21,827.19,829.72,529.9,1149,918.54,708.81,692.89,929.91,910.46,696.68,591.43,800.79,857.14,847.91,699.08,590.8,631.1,626.68,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.81,209.99,224.52,345.43,349.35,336.84,263.56,316.37,0,0,0,0,0,0,99.81,167.79,186.99,304.5,254.72,525.73,0,,528,75,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.28,0,0,0,47.76,162.86,169.81,159.83,344.55,244.61,223,277.96,375.63,279.48,303.99,323.57,291.48,230.2,357.94,293.5,523.2,369.06,338.61,371.97,542.16,499.96,253.7,364.01,285.29,279.48,421.87,460.53,348.97,287.94,442.09,512.84,384.85,396.86,478.86,483.53,484.67,882.53,424.65,579.81,494.27,560.98,447.02,443.6,600.27,727.76,424.15,486.18,382.58,401.91,422.88,595.47,891.5,339.62,371.84,408.99,447.65,377.78,384.35,558.07,424.53,802.43,470.64,876.34,673.56,568.31,492.88,492.75,498.19,519.16,465.46,494.77,599.14,649.68,516,509.68,476.96,637.67,582.97,581.58,528.76,611.52,671.79,1152.03,990.43,606.21,446.51,548.22,997.38,1011.28,827.07,697.44,698.83,574.5,708.43,686.19,710.58,608.87,947.6,836.92,883.54,592.44,663.07,469.63,657.13,562.88,691.12,741.91,659.53,765.03,650.43,680.25,638.94,926.12,848.93,565.15,711.84,1000.67,1100.99,1001.43,1338.65,839.7,850.82,505.51,690.87,628.83,560.22,815.32,815.06,529.9,1149,887.59,708.81,684.67,912.35,884.43,636.79,586.5,792.95,857.14,840.21,662.94,583.85,607.98,626.68,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.81,209.99,224.52,345.43,341.64,329.01,263.56,311.82,0,0,0,0,0,0,99.81,153.39,186.99,304.5,254.72,518.02,0,,526,76,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.72,146.18,152.12,122.56,317.13,237.28,223,277.96,368.93,238.42,276.7,323.57,280.62,230.2,347.96,284.79,504,357.06,332.92,363.12,524.47,485.68,253.7,346.82,285.29,279.48,401.28,441.84,348.97,275.82,442.09,479.61,356.93,389.15,466.85,467.61,484.67,855.37,413.28,579.81,470.64,557.82,425.03,431.85,596.86,727.76,420.86,478.1,371.71,401.91,422.88,571.85,879.5,330.4,371.84,408.99,439.56,377.78,370.07,558.07,414.17,796.11,470.64,876.34,670.4,547.46,486.06,482.65,498.19,510.95,453.84,481.89,592.82,635.4,509.05,494.14,461.8,637.67,573.74,568.18,513.6,611.52,665.72,1152.03,990.43,595.98,446.51,548.22,978.68,994.35,811.27,690.74,690.36,574.5,708.43,674.57,705.4,608.87,947.6,836.92,863.83,588.4,638.81,469.63,657.13,545.57,671.79,720.18,631.1,765.03,638.31,657.64,638.94,918.42,835.28,551.38,711.84,991.95,1085.45,988.03,1321.59,839.7,850.82,505.51,690.87,614.17,554.66,808.75,815.06,529.9,1136.37,887.59,693.9,670.52,912.35,872.68,636.79,586.5,792.95,846.53,810.9,662.94,583.85,607.98,626.68,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.15,196.85,216.31,333.05,332.8,329.01,263.56,307.15,0,0,0,0,0,0,76.69,153.39,179.54,304.5,254.72,518.02,0,,524,77,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.13,90.84,122.18,99.94,302.85,214.79,223,277.96,348.84,196.85,266.34,311.45,272.66,230.2,347.96,284.79,484.67,341.64,332.92,363.12,524.47,474.94,237.41,346.82,277.58,272.78,401.28,424.27,348.97,250.93,426.04,462.68,356.93,385.86,463.57,467.61,469,832,413.28,571.09,462.3,540.89,418.84,416.82,576.27,707.42,398.88,471.27,371.71,395.59,401.53,560.85,876.09,330.4,359.84,388.14,422.63,364.01,370.07,520.8,414.17,771.47,445.75,853.6,664.59,547.46,474.43,456.11,498.19,510.95,453.84,476.96,580.82,623.27,509.05,494.14,461.8,632.62,573.74,560.48,484.04,609.12,650.56,1145.21,976.16,589.03,438.93,548.22,958.47,974.64,802.18,690.74,677.22,570.08,693.14,671.28,691.75,608.87,939.9,824.92,841.72,581.45,638.81,458.01,640.83,545.57,671.79,720.18,624.28,757.2,622.26,657.64,633.63,899.34,813.55,551.38,711.84,966.81,1062.45,967.19,1321.59,839.7,823.15,498.31,690.87,614.17,554.66,808.75,807.36,529.9,1128.28,887.59,693.9,662.31,904.14,861.31,617.96,579.17,792.95,831.36,773.88,647.65,583.85,607.98,620.36,588.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.36,196.85,198.49,320.67,321.68,329.01,241.32,300.45,0,0,0,0,0,0,70.5,148.33,175.88,291.74,251.43,498.82,0,,522,78,,,,,,,,,,,,,,,,,,,,
