$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
2021,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44276.12,1.54,0.16,1.91,0.99,9.92,598.53
44276.17,0.98,-0.72,1.93,0.96,9.97,598.55
44276.21,1.6,-0.81,1.96,0.93,9.41,598.55
44276.25,1.3,-0.63,2.05,0.84,9.54,598.55
44276.29,1.48,-0.51,2.13,0.83,9.32,598.8
44276.33,1.57,-0.54,2.28,0.85,8.42,599.23
44276.38,1.63,-1.32,2.44,0.81,9.42,599.78
44276.42,2.66,-1.59,2.45,0.84,9.64,600.25
44276.46,2.21,-1.55,2.34,0.77,9.84,600.36
44276.5,1.91,-1.75,2.46,0.75,9.53,600.12
44276.54,2.41,-2.11,2.37,0.75,9.75,599.79
44276.58,2.29,-2.61,2.41,0.75,9.45,599.27
44276.62,1.91,-2.87,2.49,0.7,9.56,598.45
44276.67,1.22,-2.92,2.48,0.65,9.53,598.15
44276.71,1.26,-2.43,2.48,0.69,9.61,598.1
44276.75,0.58,-2.77,2.39,0.7,9.86,598.77
44276.79,0.59,-2.43,2.45,0.87,9.95,599.26
44276.83,0.91,-2.17,2.24,0.81,8.66,600.17
44276.88,1.12,-2.03,1.94,0.87,9.82,600.59
44276.92,0.85,-2.15,1.67,0.77,9.87,601.46
44276.96,-0.36,-2.93,1.35,0.72,9.85,601.57
44277,-0.03,-3,1.05,0.52,8.69,601.81
44277.04,0.18,-3.28,0.92,0.57,8.06,601.8
44277.08,0.16,-3.13,0.87,0.58,8.6,601.48
44277.12,0.22,-3.02,0.66,0.39,8.66,601.1
44277.17,0.15,-3.49,0.53,0.15,8.44,600.51
44277.21,0.35,-3.67,0.47,3.07,7.63,600.08
44277.25,1.28,-3.61,0.51,3.1,8.46,600.09
44277.29,1.38,-3.74,0.71,2.38,7.85,600.19
44277.33,1.04,-3.84,0.64,3.07,8.23,600.24
44277.38,1.01,-4.06,1.02,0.28,7.56,600.6
44277.42,3.29,-3.61,1.25,0.47,7.57,600.84
44277.46,3.02,-3.56,1.26,0.41,7.89,600.95
44277.5,3.38,-3.09,1.28,0.22,7.4,600.73
44277.54,5.65,-2.59,1.13,0.09,9.14,600.12
44277.58,6.03,-2.31,1.19,0.17,9.24,599.31
44277.62,6.27,-2.04,1.33,0.28,10,598.48
44277.67,6.78,-1.52,1.49,0.37,9.46,597.9
44277.71,6.38,-1.58,1.61,0.45,9.26,597.77
44277.75,3.65,-2.1,2.21,0.54,7.92,597.64
44277.79,2.78,-2.26,2.1,0.43,7.71,597.85
44277.83,2.3,-1.86,2.07,0.61,4.96,598.26
44277.88,2.31,-1.7,1.95,0.65,7.48,598.82
44277.92,2.15,-1.18,1.84,0.78,8.75,599.38
44277.96,1.53,-0.72,1.65,0.7,9.64,599.43
44278,1.55,-0.73,1.52,0.65,9.13,599.33
44278.04,1.27,-0.37,1.47,0.78,9.33,599.43
44278.08,1.3,-0.32,1.29,0.87,9.19,598.91
44278.12,1.36,-0.38,0.71,0.83,9.29,598.32
44278.17,0.86,-0.87,0.2,2.1,8.2,597.88
44278.21,1.09,-0.77,0.92,1.33,7.14,597.04
44278.25,2.23,-0.28,1.14,1.09,6.99,597.1
44278.29,2.44,-0.39,1,1.34,7.63,596.95
44278.33,2.36,-0.45,0.93,1.31,4.71,597.27
44278.38,2.5,-0.55,1.13,1.06,2.17,597.45
44278.42,8.01,1.01,1.14,0.92,0.67,597.76
44278.46,9.1,1.65,1.09,0.91,0.21,597.47
44278.5,10.5,2.76,0.73,0.89,0.68,597.24
44278.54,15.49,4.15,0.46,0.7,1.23,596.61
44278.58,16.53,3.28,0.46,0.35,5.04,595.73
44278.62,16.75,2.8,0.25,2.75,2.08,595
44278.67,19.34,2.67,0.54,2.94,2.12,594.4
44278.71,19.05,2.93,0.92,2.96,1.1,594.24
44278.75,14.95,2.96,1.67,0.04,0.98,594.29
44278.79,14.56,4.15,1.89,0.35,4.3,594.57
44278.83,14.54,3.54,1.93,0.43,3.15,595.03
44278.88,14.04,4.8,1.88,0.38,1.64,595.42
44278.92,12.78,5.95,1.8,0.36,0.35,595.93
44278.96,8.96,5.36,1.47,0.21,0.37,595.91
44279,8.92,5.64,0.95,3.08,0.46,595.92
44279.04,8.19,5.83,0.74,2.67,0.61,595.6
44279.08,7.77,5.92,0.67,2.4,0.08,595.08
44279.12,6.93,5.89,0.64,2.25,0.73,594.6
44279.17,5.77,5.49,0.75,2.04,0.49,594.16
44279.21,4.68,4.36,0.94,1.83,10,593.81
44279.25,3.64,3.19,1.02,1.56,10,593.96
44279.29,2.95,2.56,1.14,1.52,10,593.82
44279.33,3.2,2.52,1.26,1.41,9.98,594.09
44279.38,3.84,3.79,1.26,1.38,9.53,594.43
44279.42,12.75,6.65,1.14,1.3,1.48,594.27
44279.46,14.83,6.12,1.12,1.31,0,594.22
44279.5,15.52,6.41,0.92,1.56,0,593.84
44279.54,20.11,5.3,0.8,2.07,0.57,593
44279.58,20.17,4.82,0.6,2.21,0.92,592.33
44279.62,20.05,4.63,0.66,2.79,1.98,591.7
44279.67,20.43,5.33,1.49,0.23,4.06,591.21
44279.71,19.33,7.32,2.22,0.44,2.49,591.27
44279.75,13.8,8.07,2.97,0.53,3.97,591.38
44279.79,11.97,8.81,2.55,0.55,7.96,592.16
44279.83,11.73,9.58,2.13,0.43,10,592.71
44279.88,11.86,9.44,1.95,0.4,10,593.05
44279.92,11.53,9.94,1.76,0.51,10,593.78
44279.96,9.52,8,1.99,0.52,10,594.11
44280,8.81,7.16,1.69,0.44,10,594.08
44280.04,8.63,7.37,1.49,0.45,10,593.83
44280.08,8.66,7.37,1.33,0.47,10,593.59
44280.12,8.82,7.46,1.37,0.43,10,593.15
44280.17,8.07,7.16,1.27,0.44,10,592.97
44280.21,8.23,7.27,1.26,0.38,10,592.75
44280.25,8.14,7.37,1.34,0.39,10,592.97
44280.29,7.81,6.83,1.22,0.36,10,593.36
44280.33,7.84,6.74,1.14,0.35,10,593.55
44280.38,8.37,6.55,1.03,0.17,10,593.91
44280.42,11,7.66,0.73,2.64,10,594.07
44280.46,11.54,7.42,1.02,1.77,10,593.85
44280.5,12.2,7.14,1.3,1.36,8.03,593.51
44280.54,17.22,6.68,1.28,1.08,7.29,592.53
44280.58,19.34,5.3,1.33,0.68,6.55,591.59
44280.62,20.14,4.44,0.97,0.39,6.19,590.53
44280.67,21.57,3.72,0.58,0.42,8.4,589.95
44280.71,21.7,3,0.91,0.36,4.54,589.79
44280.75,16.67,5.58,2.64,0.61,4.1,590.43
44280.79,13.07,7.32,2.38,0.62,6.67,590.39
44280.83,11.73,9.07,2.12,0.58,8.11,590.92
44280.88,10.79,9.28,1.89,0.59,10,591.49
44280.92,10.05,9.1,2.03,0.6,10,592.12
44280.96,7.89,7.87,1.74,0.63,10,592.1
44281,7.65,7.35,1.67,0.65,10,592.27
44281.04,7.51,6.98,1.49,0.62,10,592.1
44281.08,7.63,6.91,1.46,0.65,10,591.88
44281.12,7.95,7.03,1.51,0.65,10,591.44
44281.17,6.93,6.27,1.43,0.58,10,591.23
44281.21,6.96,6.38,1.47,0.54,10,591.09
44281.25,5.74,5.45,1.65,0.54,10,591.8
44281.29,5.84,5.5,1.64,0.57,10,592.41
44281.33,5.3,5.26,1.91,0.64,10,593.15
44281.38,4.63,3.76,2.01,0.63,10,594.03
44281.42,8.28,5.39,1.98,0.6,10,594.51
44281.46,8.11,5.41,1.96,0.52,10,594.68
44281.5,8.4,5.39,1.85,0.47,9.77,594.63
44281.54,11.49,6.22,1.81,0.46,7.43,594.08
44281.58,12.37,6.32,1.78,0.52,7.43,593.21
44281.62,13.16,6.54,2.53,0.43,3.17,592.68
44281.67,13.15,6.56,2.77,0.47,4.33,591.95
44281.71,12.69,6.72,2.94,0.54,4.03,591.89
44281.75,8.04,5.53,2.78,0.54,6.9,592.08
44281.79,7.81,5.53,2.55,0.74,10,592.53
44281.83,8.27,5.9,2.46,0.78,10,593.6
44281.88,8.58,6.08,2.25,0.78,10,594.03
44281.92,8.19,6.01,1.94,0.77,10,594.69
44281.96,6.55,4.83,1.94,0.79,10,594.98
44282,6.74,5.23,1.83,0.92,9.92,595.11
44282.04,6.43,5.22,1.7,1.08,9.8,594.9
44282.08,5.91,4.47,1.55,1.2,9.4,594.68
44282.12,6.26,4.53,1.35,1.25,9.44,594.04
44282.17,5.44,3.96,1.26,1.29,9.13,593.76
44282.21,5.83,4.08,1.14,1.29,9.12,593.61
44282.25,5.53,3.5,0.96,1.1,8.67,593.75
44282.29,5.4,3.26,0.52,1.27,8.44,594.24
44282.33,5.21,3.25,0.39,1.28,8.23,594.33
44282.38,4.89,2.03,0.08,1.11,6.85,594.63
44282.42,11.83,3.48,0.23,3.05,2.8,594.83
44282.46,11.69,4.1,0.13,0.66,2.16,594.79
44282.5,11.91,4.13,0.36,0.69,2.08,594.54
44282.54,16.82,4.11,0.5,0.59,1.63,593.84
44282.58,17.58,3.76,0.79,0.31,3.79,593.14
44282.62,18.43,3.56,0.91,0.68,4.43,592.64
44282.67,20.42,2.55,0.82,1.11,6.59,592.15
44282.71,20.33,2.63,1.45,0.86,8.21,592.14
44282.75,14.42,3.33,2.71,0.69,3.14,592.56
44282.79,14.24,4.49,2.2,0.75,2.16,592.92
44282.83,13.39,5.82,2.06,0.64,0.95,593.49
44282.88,13.41,6.46,2.13,0.34,1.01,594.3
44282.92,12.55,7.12,1.55,0.44,1.38,595.05
44282.96,10.27,6.39,0.99,0.66,3.78,595.15
44283,10.17,6.34,0.64,2.64,1.45,595.19
44283.04,9.76,6.32,0.98,1.78,0.86,594.7
44283.08,9.36,6.15,1.11,1.68,0.87,594.47
44283.12,9.41,6.36,1.13,1.56,0.64,593.63
44283.17,7.71,5.95,1.3,1.37,0.23,593.3
44283.21,7.38,5.76,1.48,1.31,0,592.83
44283.25,7.54,6.14,1.51,1.3,0.16,592.88
44283.29,7.61,6.12,1.74,1.16,0.45,592.97
44283.33,7.39,5.78,1.68,1.1,0.53,593.13
44283.38,9.17,6.52,1.72,1,0.62,593.35
44283.42,15.87,7,2.1,0.87,0,593.11
44283.46,16.55,6.84,2.12,0.81,0,593.17
44283.5,17.33,5.04,2.08,0.73,0.36,592.43
44283.54,23,1.84,2.23,0.57,1,591.77
44283.58,23.14,0.56,2.33,0.51,0.43,590.92
44283.62,23.17,-0.18,2.47,0.57,1.14,590.12
44283.67,24.3,-2.33,2.44,0.67,2,589.37
44283.71,24.62,-3.82,2.11,0.73,1.52,588.94
44283.75,20.96,-2.22,1.03,0.94,0.6,588.9
44283.79,21.8,-5.55,1.02,1.83,0.19,589.22
44283.83,21.94,-6.29,1.06,2.07,0.1,589.22
44283.88,20.92,-5.73,1.15,1.89,0.39,589.54
44283.92,19.63,-2.65,1.47,1.41,3.45,589.63
44283.96,16.54,-1.5,1.71,1.06,4.78,589.61
44284,16.22,-1.82,1.78,0.99,4.91,589.65
44284.04,15.88,-3.17,1.85,0.99,4.37,589.23
44284.08,15.96,-3.84,1.92,1.04,3.66,588.92
44284.12,15.94,-4.26,1.81,1.04,4.19,588.55
44284.17,14.89,-3.46,1.57,1.07,5.03,588.33
44284.21,14.48,-3.73,1.42,1.07,0.55,588.43
44284.25,13.44,-3.47,0.94,1.07,0.66,589.05
44284.29,12.71,-3.68,0.76,1.16,0.84,589.51
44284.33,11.04,-2,0.59,1.22,0.86,589.76
44284.38,12.23,-0.98,0.64,1.28,0.76,590
44284.42,19.39,-2.01,1.31,0.84,0.52,589.92
44284.46,20.35,-1.86,1.86,0.74,0.24,589.45
44284.5,20.94,-1.95,2.15,0.63,0.03,589.1
44284.54,24.48,-5.65,2.42,0.58,1.13,588.39
44284.58,24.57,-5.38,2.49,0.55,1.01,587.78
44284.62,24.48,-5.12,2.22,0.46,2.68,587.15
44284.67,24.69,-6.21,1.65,0.37,1.45,586.77
44284.71,24.36,-6.32,0.8,0.35,5.12,586.67
44284.75,20.55,-4.33,0.48,0.94,6.5,587.19
44284.79,19.15,2.87,1.65,0.5,6.07,587.4
44284.83,18.04,6.08,2.03,0.51,7,587.9
44284.88,17.68,10.01,2.39,0.63,9.06,588.42
44284.92,16.83,12.98,2.18,0.68,9.67,588.97
44284.96,13.69,11.61,1.91,0.72,9.7,589.3
44285,13.7,12.1,1.52,0.68,10,589.55
44285.04,13.28,11.57,1.43,0.6,9.92,589.34
44285.08,13.45,11.39,1.33,0.67,9.87,588.88
44285.12,13.3,11.25,1.13,0.74,9.81,588.47
44285.17,11.33,10.34,0.98,0.64,9.81,588.13
44285.21,11.47,10.45,0.42,0.03,9.93,587.83
44285.25,11.9,9.96,0.28,0.29,10,588.02
44285.29,12.11,10.22,0.04,3.13,10,588.35
44285.33,10.96,9.31,0.65,0.72,9.32,588.42
44285.38,11.01,6.98,1.16,0.61,2.93,588.57
44285.42,17.78,5.11,1.69,0.53,0.23,588.55
44285.46,18.49,1.74,2.06,0.46,0,588.3
44285.5,18.9,0.79,2.01,0.37,0,588.07
44285.54,23.03,-1.71,1.89,0.39,0,587.57
44285.58,23.29,-2.09,1.83,0.52,0,587.16
44285.62,23.66,-2.41,1.78,0.66,0.14,586.42
44285.67,24.16,-2.72,1.77,0.77,2.17,586.09
44285.71,24.17,-2.18,1.19,0.85,0.82,585.57
44285.75,20.61,-0.75,0.4,1.55,0.88,586.32
44285.79,20.96,-1.94,0.66,0.03,0.58,586.44
44285.83,20.16,-0.57,1.03,0.38,0.13,587.01
44285.88,17.71,6.56,1.2,0.44,0.58,587.39
44285.92,15.03,9.73,1.47,0.46,2.12,588.09
44285.96,13.14,10.92,1.42,0.4,0.27,588.21
44286,14.21,11.91,1.28,0.44,0.55,588.26
44286.04,14.2,12.13,1.1,0.44,1.04,588.05
44286.08,14.45,12.24,1.17,0.44,1.79,587.74
44286.12,14.66,12.31,1.01,0.39,3.64,587.42
44286.17,13.1,12.02,0.79,0.37,4.25,587.08
44286.21,13.24,12.26,0.34,2.72,4.61,586.86
44286.25,12.72,9.48,0.48,2.3,4.48,587.39
44286.29,12.75,9.34,0.97,1.74,4.25,587.15
44286.33,12.15,8.79,0.9,1.44,2.74,587.69
44286.38,13.49,5.11,1.07,0.96,1.66,588.11
44286.42,18.62,3.77,1.68,0.7,0.5,588.23
44286.46,19.12,4.03,1.83,0.62,0.2,588.33
44286.5,19.6,4.08,2.58,0.42,5.08,587.98
44286.54,22.89,2.35,2.92,0.44,6.89,587.39
44286.58,23.1,2.14,2.36,0.38,2.14,586.74
44286.62,23.22,2.86,1.87,0.44,5.85,586.27
44286.67,22.36,3.36,1.33,0.86,7.49,586.07
44286.71,21.94,3.14,1.36,1.03,7.18,585.96
44286.75,19.95,3.72,1.08,1.24,6.19,586.61
44286.79,19.58,7.69,0.66,2.07,5.57,586.87
44286.83,18.61,7.48,0.97,2.99,2.12,587.25
44286.88,17.33,8.47,1.14,0.14,2.65,587.83
44286.92,16.39,10.56,1.57,0.33,4.63,588.42
44286.96,13.5,11.48,1.72,0.46,4.93,588.56
44287,13.43,12.06,1.5,0.6,6.29,588.66
44287.04,13.11,12.33,1.59,0.7,7.73,588.53
44287.08,13.13,12.57,1.63,0.75,9.47,588.65
44287.12,13.35,12.72,1.72,0.7,10,588.64
44287.17,12.77,12.17,1.51,0.72,10,588.67
44287.21,12.78,12.13,1.49,0.69,10,588.93
44287.25,12.56,12.55,1.36,0.22,10,589.3
44287.29,12.36,12.3,1.04,2.98,10,589.52
44287.33,11.83,11.66,0.9,3.04,7.58,590.32
44287.38,11.23,10.51,0.96,0.11,6.9,590.7
44287.42,13.76,9.83,1.27,0.38,3.04,590.79
44287.46,15.2,8.92,0.94,0.12,6.6,591.19
44287.5,16.4,8.4,0.89,0.33,5.68,590.71
44287.54,17.6,8.99,0.64,2.65,6.14,590.23
44287.58,17.78,9.98,1.08,2.72,6.22,589.79
44287.62,16.79,10.34,1.24,2.98,6.07,589.23
44287.67,15.41,9.63,1.35,0.04,6.22,589.18
44287.71,14.55,9.61,1.47,0.12,6.98,589.06
44287.75,14.01,7.37,1.31,3.05,7.66,589.63
44287.79,12.53,7.51,1.6,0.51,7.2,589.7
44287.83,10.6,8.45,2.18,0.59,7.5,590.34
44287.88,8.54,7.68,2.16,0.61,7.58,590.75
44287.92,7.82,7.31,2.06,0.62,10,591.51
44287.96,6.63,6.64,2.19,0.63,10,591.68
44288,6.61,6.58,1.94,0.64,10,591.78
44288.04,6.63,6.63,1.8,0.69,10,591.41
44288.08,6.62,6.62,1.74,0.68,10,591.41
44288.12,6.73,6.73,1.59,0.64,10,591.13
44288.17,5.74,5.74,1.4,0.6,10,591.08
44288.21,5.92,5.88,1.43,0.6,10,591.08
44288.25,6.57,5.98,1.32,0.5,10,591.2
44288.29,6.92,6.49,1.5,0.37,10,591.26
44288.33,6.06,5.35,1.55,0.6,10,592.01
44288.38,6.7,5.54,1.61,0.61,9.92,592.6
44288.42,9.57,6.07,1.26,0.58,8.71,592.72
44288.46,12.27,6.43,1.35,0.42,2.74,592.75
44288.5,14.06,6.7,1.28,0.29,2.74,592.51
44288.54,16.9,7,1.14,0.15,5.31,591.9
44288.58,18.15,5.91,0.97,3.11,8.12,591.43
44288.62,18.57,4.64,1.03,0.49,6.55,590.75
44288.67,18.07,4.79,1.42,0.73,6.6,590.56
44288.71,17.23,4.88,1.92,0.58,6.45,590.6
44288.75,11.98,7.41,3.01,0.58,6.6,591.46
44288.79,8.81,6.97,2.98,0.6,7.05,591.75
44288.83,7.48,7.21,2.65,0.64,10,592.66
44288.88,7.85,7.09,2.47,0.72,10,593.49
44288.92,7.3,6.73,2.27,0.75,10,594.37
44288.96,5.24,5.1,2.32,0.73,10,594.73
44289,5.16,4.52,2.36,0.75,10,595.22
44289.04,4.48,4.4,2.18,0.81,10,595.02
44289.08,4.69,4.41,1.97,0.8,10,594.99
44289.12,4.7,4.3,1.94,0.77,10,594.81
44289.17,4.12,3.91,1.68,0.76,10,594.72
44289.21,4.05,3.56,1.58,0.8,10,594.69
44289.25,3.27,2.43,1.65,0.85,10,595.12
44289.29,3.44,2.43,1.63,0.82,10,595.6
44289.33,3.27,2.11,1.57,0.7,10,596.14
44289.38,4,2.79,1.35,0.57,10,596.45
44289.42,8.63,3.48,0.98,0.57,10,596.7
44289.46,9,3.46,0.75,0.37,8.41,596.59
44289.5,9.75,3.68,0.95,0.11,2.44,596.09
44289.54,14.14,4.84,1.22,0.27,3.92,595.72
44289.58,15.07,5.19,1.79,0.26,2.22,594.4
44289.62,15.88,5.76,2.03,0.29,4.96,593.73
44289.67,15.68,6.84,2.32,0.27,6.31,593.05
44289.71,14.72,7.23,2.79,0.46,6.92,593
44289.75,9.47,5.83,3.51,0.42,4.1,593.18
44289.79,7.88,5.87,2.77,0.61,10,594.24
44289.83,7.84,5.91,2.37,0.7,10,594.89
44289.88,8.33,5.84,2.36,0.73,10,595.38
44289.92,8.13,5.29,2.12,0.72,10,596.14
44289.96,5.5,4.06,1.95,0.68,10,596.65
44290,5.62,4.45,1.78,0.73,10,596.88
44290.04,5.26,4.64,1.68,0.79,10,596.62
44290.08,5.26,4.49,1.54,0.8,10,596.55
44290.12,5.23,4.09,1.37,0.79,10,596.21
44290.17,5.06,4.14,1.21,0.77,10,595.84
44290.21,5.28,4.36,0.99,0.75,10,595.85
44290.25,4.69,4.1,0.71,1.04,10,595.67
44290.29,4.99,4.06,0.7,0.72,9.94,595.97
44290.33,5.03,4.01,0.57,0.28,10,596.39
44290.38,5.55,4.22,0.68,3.1,10,596.96
44290.42,8.52,5.79,0.69,2.99,10,596.83
44290.46,9.23,6.4,0.78,2.43,9.87,596.81
44290.5,10.66,6.76,1.02,2.49,7.81,596.23
44290.54,14.88,8,1.37,2.83,3.18,595.48
44290.58,15.78,8.36,1.42,3,3.66,594.48
44290.62,17.08,8.54,1.28,0.14,9.24,593.71
44290.67,17.03,8.79,2.19,0.32,7.78,593.24
44290.71,16.01,9.33,2.33,0.31,8.31,593.05
44290.75,12.25,7.71,2.54,0.5,9.47,593.4
44290.79,9.56,7.64,2.52,0.57,9.92,593.56
44290.83,8.76,6.94,2.2,0.74,10,594.55
44290.88,8.56,6.47,2.48,0.73,10,595.32
44290.92,8.53,6.96,2.23,0.71,10,596.04
44290.96,7.31,6.04,2.05,0.69,10,596.34
44291,7.32,5.9,1.68,0.7,10,596.53
44291.04,6.99,5.62,1.39,0.64,10,596.32
44291.08,7.17,5.53,1.32,0.63,10,596.04
44291.12,7.45,5.46,1.19,0.65,10,595.66
44291.17,7.35,5.54,1.35,0.7,10,595.38
44291.21,7.62,5.71,1.48,0.75,10,595.57
44291.25,6.3,5.03,1.63,0.8,10,596.29
44291.29,6.38,5.08,1.7,0.68,10,596.26
44291.33,6.06,4.71,1.84,0.63,10,597
44291.38,6,4.41,1.84,0.66,10,597.57
44291.42,7.94,5.32,1.63,0.65,10,597.65
44291.46,8.56,5.56,1.22,0.45,10,597.66
44291.5,9.24,5.34,0.83,3.12,10,597.41
44291.54,12.02,6.31,0.78,2.8,10,596.56
44291.58,13.29,6.68,0.92,2.94,10,596.09
44291.62,13.94,6.82,1.33,0.13,10,595.21
44291.67,13.65,7.82,1.4,3.05,10,594.89
44291.71,13.42,8.18,1.37,3.12,10,594.39
44291.75,13.47,7.53,1.31,0.34,10,594.79
44291.79,12.55,7.65,1.59,0.43,9.94,594.58
44291.83,11.79,7.87,1.61,0.54,9.01,595.05
44291.88,10.96,7.9,1.71,0.63,9.35,595.61
44291.92,10.25,7.96,1.43,0.65,9.92,596.32
44291.96,8.8,7.78,1.2,0.65,10,596.93
44292,8.98,7.93,0.81,0.44,10,596.69
44292.04,8.63,7.86,0.37,2.85,10,596.29
44292.08,8.84,8.1,0.44,2.38,10,595.77
44292.12,8.92,8.1,0.64,1.84,10,595.23
44292.17,8.65,8.48,0.98,1.67,10,595.23
44292.21,8.86,8.51,0.87,1.92,10,595
44292.25,9,8.71,1.04,1.26,10,594.92
44292.29,9.44,8.7,0.99,1.55,10,595.07
44292.33,9.92,8.94,0.73,1.88,10,595.84
44292.38,11.12,8.83,0.72,2.8,10,596.38
44292.42,12.8,8.55,0.63,2.58,10,596.68
44292.46,13.33,7.95,0.69,1.74,10,596.89
44292.5,13.7,7.62,0.65,1.46,10,596.71
44292.54,14.29,7.68,0.59,1.38,10,596.55
44292.58,14.34,8.02,0.72,2.63,10,595.84
44292.62,13.84,8.02,1.01,3.09,10,595.55
44292.67,13.18,8.21,1.04,0.03,10,595.17
44292.71,12.75,8.56,1.17,0.02,10,594.94
44292.75,11,9.6,1.24,0.29,10,595.45
44292.79,10.43,9.6,1.65,0.46,10,595.45
44292.83,10.01,9.84,1.75,0.69,10,595.89
44292.88,9.63,9.62,1.94,0.79,10,596.37
44292.92,9.16,9.12,1.87,0.74,10,596.91
44292.96,7.56,7.56,1.84,0.71,10,597.02
44293,7.65,7.65,1.74,0.7,10,597.21
44293.04,7.27,7.07,1.55,0.66,10,597.03
44293.08,7.32,7.12,1.44,0.67,10,596.65
44293.12,7.42,7.18,1.3,0.67,10,596.4
44293.17,7.34,7.05,1.38,0.73,10,596.22
44293.21,7.52,7.22,1.45,0.7,10,596.06
44293.25,6.96,6.55,1.49,0.75,10,596.26
44293.29,6.95,6.57,1.52,0.68,10,596.41
44293.33,6.51,6.13,1.45,0.66,10,596.96
44293.38,5.58,5.54,1.5,0.74,10,597.42
44293.42,8.17,6.84,1.52,0.74,10,597.72
44293.46,7.86,6.18,1.59,0.64,10,597.74
44293.5,7.36,6.26,1.61,0.57,10,597.53
44293.54,9.89,6.49,1.66,0.5,10,597.18
44293.58,9.26,6.34,1.75,0.51,10,596.66
44293.62,9.42,6.31,1.85,0.61,10,596.07
44293.67,9.52,5.9,1.72,0.73,10,595.62
44293.71,9.61,5.8,1.86,0.75,10,595.27
44293.75,7.52,4.86,1.86,0.84,9.8,595.55
44293.79,8.36,5.14,1.76,1.09,9.88,595.72
44293.83,8.83,5.64,1.71,1.04,10,596.39
44293.88,9.55,5.86,1.63,0.88,10,596.73
44293.92,9.39,5.98,1.55,0.85,10,597.11
44293.96,7.62,5.84,1.22,0.9,10,597.32
44294,7.78,5.98,1.2,1,10,597.21
44294.04,7.72,6.33,1.12,1.07,10,597
44294.08,7.85,6.42,1.3,1.04,10,596.91
44294.12,7.92,6.45,1.4,1.16,10,596.43
44294.17,7.34,5.98,1.34,1.2,10,596.51
44294.21,7.58,5.89,1.19,1.19,10,596.23
44294.25,7.53,5.77,1.39,1.18,10,596.69
44294.29,7.69,5.8,1.27,1.11,9.96,596.87
44294.33,7.44,5.58,0.93,0.96,9.84,597.16
44294.38,7.09,5.3,0.81,0.64,9.81,597.55
44294.42,8.48,5.79,0.72,0.5,9.98,597.52
44294.46,9.78,6.19,0.76,0.09,9.99,597.42
44294.5,9.92,6.37,0.71,0.02,10,597.13
44294.54,12.67,6.41,0.82,3.14,10,596.63
44294.58,12.89,6.27,0.94,0.19,10,596.05
44294.62,13.03,6.37,1.24,0.29,10,595.59
44294.67,13.23,6.35,1.37,0.28,10,595.19
44294.71,12.84,6.35,1.41,0.31,10,594.77
44294.75,11.66,6.02,1.6,0.27,9.85,594.97
44294.79,11.45,6.12,1.66,0.42,8.62,594.89
44294.83,11.45,6.55,1.85,0.47,7.94,595.39
44294.88,11.36,6.94,1.48,0.41,5.12,595.68
44294.92,10.42,7.34,1.01,0.42,7.04,596.15
44294.96,8.68,7.02,1.07,0.43,7.56,596.26
44295,8.65,7.3,1.2,0.48,7.66,596.21
44295.04,8.69,7.44,0.91,0.41,6.95,595.88
44295.08,8.7,7.73,0.98,0.44,7.52,595.71
44295.12,9.21,7.82,0.81,0.31,9.88,595.1
44295.17,9.01,7.75,0.8,0.03,10,594.9
44295.21,9.22,7.81,0.76,2.88,9.88,594.51
44295.25,8.82,7.48,0.69,0.34,10,594.63
44295.29,9.12,7.79,0.66,0.2,10,594.78
44295.33,9.56,7.81,0.68,3.02,10,595.28
44295.38,9.35,7.79,0.73,2.66,10,595.57
44295.42,11.49,8.15,0.74,2.47,10,595.69
44295.46,12.05,8.35,0.52,1.85,10,595.69
44295.5,12.2,8.16,0.53,1.95,10,595.39
44295.54,14.93,8.69,0.64,2.91,10,594.82
44295.58,14.96,8.71,0.91,0.15,10,594.35
44295.62,14.78,8.8,2.04,0.47,9.7,593.75
44295.67,13.98,8.99,2.4,0.61,8.25,593.61
44295.71,13.09,9.41,2.45,0.55,9.17,593.4
44295.75,11.15,9.12,2.52,0.52,9.77,593.63
44295.79,10.46,9.14,2.36,0.59,10,594
44295.83,10.56,9.53,2.08,0.67,10,594.4
44295.88,10.82,9.74,1.75,0.64,10,594.88
44295.92,10.91,10.06,1.72,0.54,10,595.61
44295.96,8.94,8.72,1.65,0.64,10,595.99
44296,8.95,8.95,1.75,0.7,10,596.04
44296.04,8.89,8.89,1.63,0.73,10,595.96
44296.08,8.83,8.62,1.56,0.75,10,595.85
44296.12,8.84,8.49,1.46,0.74,10,595.66
44296.17,8.17,8.01,1.48,0.69,10,595.45
44296.21,8.13,7.63,1.54,0.66,10,595.29
44296.25,7.82,7.56,1.57,0.69,10,595.82
44296.29,7.69,7.41,1.43,0.63,10,595.78
44296.33,7.15,7.05,1.42,0.55,10,596.27
44296.38,6.34,6.34,1.39,0.53,10,596.65
44296.42,9.35,8.25,1.3,0.36,10,596.61
44296.46,9.67,7.54,1.13,0.2,10,596.62
44296.5,9.67,7.42,1.08,0.14,10,596.32
44296.54,12.84,8.46,0.96,3.09,10,595.76
44296.58,13.1,8.45,1.44,0.09,10,595.23
44296.62,12.83,8.7,1.89,0.35,9.92,594.51
44296.67,13.06,8.78,2.74,0.57,9.24,593.91
44296.71,12.21,8.92,2.8,0.58,10,593.68
