$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牛栏江,,,,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,,,,,,,,,,,,,
0.25,0,224.14,109.47,149.49,157.08,131.82,142.32,151.78,131.41,151.78,145.34,144.3,166.96,167.69,197.73,194.51,152.92,215.51,191.29,207.92,235.05,210.31,179.43,224.76,187.86,149.39,149.6,228.19,239,269.36,287.24,197.32,295.77,309.7,337.14,302,309.38,324.35,330.8,298.68,384.65,270.71,258.34,298.16,493.5,530.92,385.48,507.95,377.06,422.49,424.36,416.98,401.39,362.09,360.64,332.77,402.22,329.03,296.8,349.2,385.79,430.81,371.24,301.07,259.17,306.27,634.05,541.63,394.53,339.64,333.5,421.56,570.84,420.83,279.86,462.72,337.04,446.19,426.65,546.83,403.68,558.26,401.7,548.49,455.76,735.41,671.79,501.4,450.87,450.25,568.45,399.83,651.1,744.77,593.51,586.02,645.9,614.92,431.22,586.23,454.1,344.52,563.77,632.07,450.04,579.06,661.39,943.23,956.43,866.92,908.19,772.84,658.48,1049.99,672.31,758.07,860.27,775.23,594.75,619.7,864.63,782.5,644.55,591.43,506.8,565.44,532.07,710.46,975.25,439.23,479.05,545.27,572.3,683.12,487.78,666.8,586.64,995.73,732.92,974.93,844.46,670.23,674.49,672.41,586.23,597.77,555.46,645.49,631.87,722.42,589.04,622.93,645.38,682.29,698.51,703.5,749.97,637.58,860.06,1242.73,1228.91,698.82,536.85,587.27,1154.06,1304.49,971.82,867.02,754.54,738.84,784.69,788.74,748.09,619.5,1150.73,914.12,1130.67,820.14,742.9,587.68,693.83,652.14,810.99,879.81,784.69,759.74,898,763.69,658.06,1054.77,962.46,625.53,768.57,1220.8,1255.62,1385.68,1488.49,1161.96,895.82,552.65,716.18,717.63,649.75,807.77,1137.73,750.69,1169.75,872.22,777.93,871.6,966.2,881.68,769.93,576.87,823.98,900.91,1046.46,852.99,644.76,729.59,610.35,504.21,0,0,147,119.55,114.46,183.9,198.46,225.18,187.54,199.6,229.44,262.91,249.61,142.84,260.73,0,0,0,63.94,230.79,162.59,226.32,258.24,221.33,347.12,285.89,357.41,379.97,481.33,430.81,421.56,334.23,415.53,0,0,0,96.27,143.36,198.46,186.4,279.24,282.04,427.9,344.31,583.11,0,,,,,,,59,,81728157.2,,589.5,,
0.25,0,182.66,109.47,149.49,152.72,131.82,142.32,151.78,131.41,150.43,143.36,144.3,166.96,167.69,197.73,194.51,152.92,207.19,191.29,207.92,235.05,210.31,179.43,224.76,185.67,149.39,149.6,228.19,239,269.36,287.24,189.1,290.78,309.7,337.14,302,309.38,324.35,322.69,298.68,384.65,270.71,258.34,298.16,485.8,530.92,385.48,507.95,377.06,422.49,424.36,416.98,401.39,362.09,360.64,332.77,397.33,329.03,296.8,339.84,385.79,419.79,371.24,301.07,259.17,299.51,634.05,541.63,394.53,339.64,333.5,421.56,570.84,420.83,279.86,462.72,337.04,446.19,426.65,534.98,402.84,558.26,395.46,548.49,455.76,735.41,671.79,501.4,450.87,450.25,568.45,399.83,651.1,744.77,593.51,586.02,645.9,614.92,431.22,586.23,454.1,344.52,563.77,632.07,450.04,579.06,661.39,943.23,956.43,866.92,904.87,772.84,653.49,1043.55,672.31,758.07,860.27,775.23,594.75,615.34,864.63,782.5,644.55,591.43,506.8,565.44,532.07,710.46,975.25,439.23,479.05,545.27,572.3,683.12,487.78,666.8,586.64,995.73,732.92,974.93,844.46,670.23,674.49,672.41,586.23,597.77,555.46,645.49,625.63,722.42,589.04,622.93,645.38,682.29,698.51,698.71,749.97,637.58,856.21,1242.73,1228.91,697.26,536.85,587.27,1154.06,1304.49,971.82,867.02,754.54,733.54,784.69,779.91,748.09,619.5,1150.73,914.12,1125.68,820.14,742.9,587.68,693.83,652.14,810.99,879.81,784.69,759.74,898,757.24,658.06,1048.64,962.46,625.53,768.57,1220.8,1255.62,1385.68,1488.49,1161.96,895.82,552.65,716.18,717.63,649.75,807.77,1137.73,750.69,1169.75,872.22,777.93,871.6,966.2,881.68,769.93,576.87,823.98,900.91,1046.46,845.5,644.76,724.39,610.35,504.21,0,0,147,119.55,114.46,183.9,198.46,225.18,187.54,199.6,229.44,262.91,249.61,142.84,260.73,0,0,0,63.94,230.79,162.59,226.32,258.24,221.33,347.12,285.89,352.11,379.97,481.33,429.35,421.56,334.23,415.53,0,0,0,96.27,143.36,198.46,186.4,279.24,282.04,427.9,344.31,583.11,0,,,,,,,60,,79147227.2,,589.25,,
0.25,0,182.66,109.47,149.49,152.72,131.82,142.32,151.78,131.41,150.43,143.36,144.3,166.96,167.69,197.73,194.51,152.92,207.19,191.29,199.39,235.05,210.31,179.43,217.9,185.67,149.39,149.6,228.19,230.79,269.36,287.24,189.1,290.78,309.7,337.14,293.48,309.38,324.35,322.69,298.68,384.65,270.71,258.34,291.92,485.8,526.97,385.48,504.83,377.06,422.49,424.36,416.98,396.81,357.73,360.64,328.2,397.33,329.03,296.8,339.84,385.79,419.79,365.83,301.07,259.17,299.51,634.05,541.63,394.53,339.64,333.5,421.56,570.84,420.83,279.86,462.72,337.04,446.19,426.65,534.98,402.84,558.26,395.46,548.49,455.76,735.41,666.17,501.4,450.87,435.7,568.45,399.83,651.1,744.77,587.16,586.02,645.9,614.92,431.22,586.23,448.27,344.52,563.77,632.07,450.04,573.03,661.39,943.23,956.43,866.92,904.87,772.84,653.49,1038.45,672.31,753.92,860.27,775.23,579.89,609.41,864.63,782.5,644.55,591.43,506.8,565.44,532.07,710.46,975.25,439.23,479.05,545.27,572.3,683.12,487.78,666.8,586.64,989.7,724.18,974.93,844.46,670.23,674.49,672.41,586.23,597.77,555.46,640.7,625.63,722.42,589.04,622.93,645.38,682.29,698.51,698.71,749.97,634.26,856.21,1242.73,1228.91,681.66,536.85,581.34,1154.06,1304.49,971.82,862.45,754.54,733.54,784.69,779.91,748.09,619.5,1121,914.12,1125.68,820.14,742.9,587.68,693.83,652.14,810.99,879.81,784.69,759.74,898,757.24,658.06,1048.64,949.36,625.53,768.57,1220.8,1255.62,1380.38,1479.45,1161.96,895.82,552.65,716.18,717.63,649.75,807.77,1137.73,744.66,1163.93,872.22,777.93,871.6,966.2,881.68,769.93,576.87,823.98,900.91,1046.46,845.5,644.76,724.39,610.35,504.21,0,0,147,119.55,114.46,183.9,198.46,225.18,187.54,199.6,226.11,262.91,249.61,142.84,260.73,0,0,0,63.94,230.79,162.59,226.32,258.24,221.33,347.12,285.89,352.11,379.97,481.33,429.35,421.56,334.23,415.53,0,0,0,90.44,143.36,198.46,186.4,274.97,282.04,427.9,344.31,583.11,0,,,,,,,61,,76920658.2,,589,,
0.25,0,182.66,100.01,149.49,145.13,131.82,142.32,151.78,131.41,150.43,143.36,144.3,166.96,167.69,197.73,194.51,152.92,207.19,191.29,199.39,235.05,210.31,179.43,217.9,185.67,149.39,149.6,228.19,230.79,269.36,287.24,189.1,290.78,309.7,332.88,287.86,309.38,324.35,322.69,290.05,384.65,270.71,258.34,291.92,485.8,526.97,385.48,504.83,377.06,422.49,424.36,416.98,396.81,357.73,360.64,328.2,397.33,329.03,296.8,339.84,385.79,412.72,365.83,301.07,259.17,299.51,634.05,541.63,394.53,339.64,333.5,421.56,570.84,420.83,279.86,457.11,337.04,446.19,426.65,534.98,402.84,558.26,395.46,548.49,455.76,719.3,666.17,501.4,450.87,435.7,568.45,399.83,651.1,744.77,587.16,586.02,645.9,614.92,431.22,586.23,443.8,344.52,563.77,632.07,450.04,563.05,661.39,943.23,950.61,866.92,898.63,772.84,653.49,1028.89,672.31,753.92,860.27,775.23,579.89,609.41,860.58,782.5,644.55,589.45,501.19,565.44,532.07,710.46,975.25,439.23,479.05,545.27,572.3,683.12,487.78,666.8,586.64,989.7,724.18,965.06,844.46,670.23,674.49,664.93,579.68,597.77,552.03,640.7,625.63,717.01,589.04,622.93,645.38,676.05,698.51,698.71,749.97,634.26,856.21,1242.73,1228.91,681.66,536.85,581.34,1154.06,1304.49,971.82,862.45,754.54,733.54,784.69,779.91,748.09,616.48,1121,914.12,1125.68,810.99,742.9,587.68,687.9,652.14,810.99,879.81,784.69,759.74,898,757.24,658.06,1048.64,949.36,625.01,768.57,1220.8,1250.53,1380.38,1479.45,1156.55,895.82,552.65,716.18,717.63,649.75,802.15,1137.73,744.66,1163.93,872.22,777.93,871.6,962.25,881.68,769.93,576.87,823.98,900.91,1046.46,845.5,644.76,724.39,610.35,504.21,0,0,147,119.55,114.46,183.9,198.46,225.18,187.54,199.6,226.11,256.99,249.61,142.84,260.73,0,0,0,63.94,230.79,162.59,226.32,258.24,221.33,347.12,285.89,352.11,379.97,481.33,429.35,421.56,334.23,415.53,0,0,0,90.44,141.18,198.46,186.4,274.97,278.2,427.9,341.72,583.11,0,,,,,,,62,,74943353.8,,588.75,,
0.25,0,182.66,100.01,149.49,145.13,131.82,142.32,151.78,131.41,150.43,143.36,138.37,158.64,167.69,188.79,194.51,152.92,207.19,191.29,199.39,230.69,210.31,179.43,217.9,185.67,149.39,149.6,228.19,230.79,261.04,287.24,189.1,290.78,309.7,332.88,287.86,309.38,316.56,322.69,290.05,384.65,262.91,258.34,291.92,485.8,526.97,384.03,504.83,373.74,415.94,424.36,410.54,396.81,357.73,360.64,328.2,397.33,329.03,296.8,339.84,385.79,412.72,365.83,301.07,259.17,299.51,634.05,535.18,394.53,339.64,327.16,421.56,565.54,420.83,278.72,457.11,337.04,446.19,426.65,534.98,402.84,552.86,395.46,548.49,455.76,719.3,659.62,496.41,450.87,435.7,568.45,399.83,651.1,744.77,587.16,586.02,645.9,614.92,431.22,583.94,443.8,344.52,563.77,628.85,450.04,563.05,661.39,943.23,950.61,866.92,898.63,772.84,653.49,1028.89,672.31,753.92,860.27,775.23,579.89,609.41,854.65,782.5,644.55,589.45,501.19,565.44,532.07,710.46,975.25,439.23,479.05,545.27,564.92,683.12,481.96,666.8,586.64,989.7,724.18,965.06,844.46,663.99,674.49,664.93,579.68,597.77,552.03,640.7,625.63,717.01,589.04,615.55,644.65,676.05,698.51,696.32,749.97,634.26,856.21,1242.73,1228.91,681.66,536.85,581.34,1154.06,1304.49,971.82,862.45,745.81,733.54,784.69,779.91,748.09,616.48,1121,914.12,1125.68,810.99,737.91,587.68,687.9,645.17,805.9,879.81,780.01,754.75,891.77,757.24,658.06,1048.64,949.36,625.01,768.57,1220.8,1250.53,1373.83,1479.45,1152.91,895.82,552.65,716.18,717.63,649.75,802.15,1130.77,744.66,1163.93,872.22,777.93,871.6,962.25,881.68,765.66,573.55,823.98,900.91,1046.46,845.5,644.76,724.39,610.35,504.21,0,0,141.7,119.55,114.46,183.9,198.46,225.18,187.54,199.6,226.11,256.99,247.32,138.37,260.73,0,0,0,63.94,230.79,162.39,226.32,255.43,221.33,347.12,280.8,352.11,379.97,481.33,429.35,421.56,334.23,415.53,0,0,0,90.44,141.18,198.46,186.4,274.97,278.2,427.9,341.72,583.11,0,,,,,,,63,,72490580.8,,588.5,,
0.25,0,182.66,100.01,141.18,145.13,115.5,142.32,151.78,131.41,150.43,143.36,138.37,158.64,167.69,188.79,194.51,152.92,207.19,191.29,199.39,230.69,210.31,179.43,217.9,185.67,149.39,149.6,228.19,230.79,261.04,287.24,188.89,290.78,309.7,332.88,287.86,309.38,316.56,322.69,290.05,384.65,262.91,255.01,291.92,485.8,522.19,384.03,504.83,373.74,415.94,424.36,410.54,396.81,357.73,355.54,324.46,397.33,329.03,296.8,339.84,378.62,411.26,365.83,300.55,259.17,299.51,634.05,535.18,394.53,339.64,327.16,421.56,564.4,417.92,278.72,457.11,329.34,446.19,426.65,534.98,402.84,552.86,395.46,548.49,455.76,719.3,659.62,491.31,450.87,435.7,559.2,399.83,651.1,744.77,582.59,586.02,639.56,614.92,431.22,581.55,443.8,344.52,563.77,628.85,450.04,563.05,661.39,943.23,945.51,864.22,898.63,767.95,653.49,1025.35,672.31,753.92,860.27,768.78,579.89,609.41,854.65,782.5,639.98,582.59,501.19,558.99,532.07,710.46,975.25,439.23,479.05,545.27,564.92,683.12,481.96,666.8,586.64,989.7,724.18,965.06,837.4,663.99,668.77,664.93,579.68,597.77,552.03,632.59,625.63,717.01,589.04,615.55,644.65,676.05,698.51,696.32,749.97,634.26,856.21,1242.73,1219.03,681.66,531.23,579.16,1154.06,1291.8,971.82,862.45,745.81,733.54,778.87,779.91,748.09,616.48,1116.22,914.12,1125.68,810.99,730.84,587.68,687.9,645.17,805.9,879.81,780.01,754.75,891.77,757.24,658.06,1048.64,949.36,625.01,768.57,1220.8,1250.53,1373.83,1474.98,1152.91,895.82,552.65,716.18,717.63,649.75,802.15,1130.77,733.33,1163.93,872.22,769.93,871.6,962.25,881.68,765.66,573.55,823.98,900.91,1046.46,845.5,644.76,724.39,610.35,504.21,0,0,141.7,119.55,114.46,183.9,195.34,219.56,187.54,199.6,226.11,256.99,247.32,138.37,260.73,0,0,0,63.94,230.79,160.93,226.32,255.43,221.33,347.12,280.8,352.11,379.97,481.33,429.35,421.56,334.23,407.21,0,0,0,90.44,141.18,198.46,186.4,274.97,278.2,424.16,341.72,583.11,0,,,,,,,64,,69031195.8,,588.25,,
0.25,0,182.66,100.01,141.18,145.13,115.5,142.32,151.78,131.41,145.34,143.36,136.91,151.47,167.69,188.79,194.51,152.92,207.19,191.29,199.39,230.69,210.31,179.43,217.9,185.67,149.39,149.6,221.85,230.79,257.92,281.63,188.89,290.78,309.7,332.88,287.86,309.38,308.45,322.69,290.05,384.65,262.91,255.01,291.92,485.8,522.19,376.65,504.83,373.74,415.94,418.23,410.54,392.45,354.61,355.54,324.46,391.2,323.52,296.8,339.84,378.62,411.26,357,300.55,259.17,299.51,634.05,535.18,377.89,339.64,327.16,421.56,557.22,417.92,278.72,457.11,329.34,446.19,426.65,531.86,402.84,552.86,395.46,548.49,455.76,719.3,659.62,491.31,450.87,435.7,559.2,399.83,651.1,744.77,582.59,586.02,639.56,614.92,431.22,581.55,443.8,344.52,563.77,628.85,450.04,563.05,661.39,943.23,945.51,864.22,898.63,767.95,653.49,1023.38,672.31,745.91,860.27,768.78,579.89,609.41,854.65,782.5,639.98,582.59,501.19,558.99,532.07,704.22,975.25,439.23,474.06,540.69,564.92,678.96,481.96,666.8,586.64,989.7,724.18,965.06,837.4,657.23,668.77,661.29,579.68,597.77,552.03,632.59,625.63,717.01,589.04,615.55,644.65,676.05,698.51,696.32,749.97,634.26,852.05,1237.12,1219.03,681.66,531.23,579.16,1154.06,1291.8,960.59,862.45,745.81,733.54,778.87,776.58,741.75,616.48,1116.22,908.19,1119.65,810.99,730.84,582.8,687.9,645.17,805.9,879.81,780.01,754.75,891.77,757.24,658.06,1048.64,949.36,625.01,768.57,1220.8,1244.4,1368.42,1474.98,1152.91,895.82,552.65,716.18,713.06,649.75,802.15,1123.8,733.33,1163.93,872.22,769.93,871.6,962.25,881.68,765.66,573.55,819.72,900.91,1045.11,845.5,644.76,724.39,610.35,504.21,0,0,141.7,119.55,114.46,183.9,195.34,219.56,186.82,199.6,226.11,256.99,238.17,138.37,260.73,0,0,0,63.94,230.79,160.93,219.98,255.43,214.99,341.4,280.8,352.11,370.1,481.33,429.35,421.56,334.23,407.21,0,0,0,87.01,141.18,198.46,182.24,274.97,278.2,424.16,341.72,573.96,0,,,,,,,65,,67137209.6,,588,,
0.25,0,182.66,100.01,141.18,145.13,115.5,142.32,151.78,131.41,145.34,143.36,136.91,151.47,167.69,188.79,194.51,152.92,207.19,178.19,199.39,224.03,210.31,179.43,217.9,185.67,149.39,143.57,221.85,230.79,257.92,281.63,188.89,290.78,309.7,332.88,287.86,309.38,308.45,322.69,290.05,384.65,262.91,255.01,291.92,485.8,522.19,376.65,504.83,373.74,415.94,418.23,410.54,392.45,354.61,355.54,324.46,391.2,323.52,295.14,339.84,378.62,411.26,357,300.55,253.66,299.51,634.05,535.18,377.89,339.64,327.16,421.56,557.22,417.92,278.72,457.11,328.3,446.19,426.65,531.86,402.84,549.12,395.46,548.49,455.76,719.3,653.7,491.31,442.14,435.7,559.2,399.83,651.1,744.77,582.59,586.02,639.56,614.92,431.22,581.55,443.8,344.52,556.91,628.85,450.04,563.05,661.39,936.16,945.51,864.22,898.63,767.95,647.15,1023.38,672.31,745.91,856.21,756.72,579.89,609.41,849.45,782.5,639.98,582.59,501.19,558.99,532.07,704.22,975.25,439.23,474.06,540.69,564.92,678.96,481.96,666.8,586.64,989.7,724.18,965.06,837.4,657.23,668.77,661.29,579.68,597.77,544.75,628.54,625.63,717.01,589.04,615.55,644.65,676.05,698.51,696.32,749.97,634.26,852.05,1237.12,1219.03,681.66,531.23,579.16,1147.3,1291.8,960.59,862.45,745.81,733.54,778.87,776.58,741.75,612.43,1106.44,908.19,1119.65,810.99,730.84,582.8,687.9,645.17,805.9,879.81,780.01,754.75,887.3,757.24,658.06,1048.64,949.36,625.01,761.92,1220.8,1244.4,1368.42,1474.98,1152.91,895.82,548.6,716.18,713.06,649.75,802.15,1123.8,726.16,1163.93,866.5,769.93,864.84,956.33,875.96,765.66,573.55,819.72,900.91,1045.11,845.5,644.76,724.39,610.35,504.21,0,0,141.7,119.55,114.46,183.9,195.34,219.56,186.82,199.6,226.11,256.99,238.17,138.37,249.92,0,0,0,63.94,230.79,160.93,219.98,249.71,214.99,341.4,280.8,352.11,370.1,481.33,423.53,421.56,328.2,407.21,0,0,0,87.01,141.18,198.46,182.24,274.97,278.2,424.16,341.72,573.96,0,,,,,,,66,,65373773,,587.75,,
0.25,0,182.66,100.01,141.18,145.13,115.5,131.51,151.78,131.41,145.34,143.36,136.91,151.47,167.69,188.79,194.51,152.92,207.19,178.19,199.39,224.03,210.31,179.43,217.9,185.67,149.39,143.57,221.85,230.79,257.92,281.63,188.89,290.78,309.7,332.88,287.86,297.12,308.45,322.69,290.05,384.65,262.91,255.01,291.92,485.8,522.19,376.65,504.83,373.74,415.94,418.23,410.54,392.45,354.61,355.54,324.46,391.2,323.52,290.98,339.84,378.62,411.26,357,300.55,253.66,299.51,634.05,535.18,377.89,339.64,327.16,421.56,557.22,417.92,278.72,457.11,328.3,446.19,426.65,531.86,397.44,549.12,395.46,545.27,454.41,714.72,653.7,491.31,442.14,435.7,559.2,399.83,651.1,744.77,579.06,586.02,639.56,614.92,431.22,581.55,443.8,338.28,556.91,620.54,450.04,563.05,661.39,936.16,937.3,864.22,898.63,762.44,647.15,1023.38,666.9,745.91,845.09,756.72,579.89,609.41,849.45,782.5,639.98,582.59,501.19,558.99,532.07,704.22,975.25,439.23,468.55,535.91,564.92,678.96,481.96,666.8,580.93,989.7,724.18,965.06,831.47,657.23,668.77,661.29,579.68,597.77,544.75,628.54,624.9,717.01,589.04,615.55,637.79,676.05,698.51,688.63,749.97,634.26,852.05,1237.12,1219.03,681.66,531.23,579.16,1147.3,1291.8,960.59,862.45,743,733.54,778.87,776.58,741.75,612.43,1106.44,908.19,1119.65,808.39,730.84,582.8,686.97,645.17,805.9,879.81,780.01,750.59,887.3,757.24,658.06,1048.64,949.36,625.01,761.92,1220.8,1244.4,1361.35,1474.98,1152.91,895.82,548.6,716.18,713.06,649.75,802.15,1123.8,726.16,1163.93,866.5,769.93,864.84,956.33,874.82,765.66,573.55,819.72,900.91,1045.11,841.03,644.76,724.39,610.35,504.21,0,0,141.7,119.55,114.46,181.93,195.34,219.56,186.82,199.6,226.11,256.99,238.17,138.37,249.92,0,0,0,63.94,230.79,160.93,219.98,249.71,214.99,341.4,271.85,345.77,370.1,481.33,423.53,421.56,328.2,407.21,0,0,0,78.8,141.18,198.46,182.24,274.97,274.66,419.89,341.72,573.96,0,,,,,,,67,,63901376.6,,587.5,,
0.25,0,166.23,100.01,141.18,145.13,115.5,130.37,151.78,131.41,145.34,143.36,136.91,151.47,167.69,188.79,194.51,152.92,207.19,178.19,194.51,224.03,210.31,179.43,217.9,185.67,149.39,143.57,221.85,230.79,257.92,281.63,188.89,290.78,309.7,332.88,287.86,294,308.45,322.69,290.05,375.71,262.91,255.01,291.92,485.8,522.19,376.65,504.83,373.74,415.94,418.23,410.54,392.45,354.61,355.54,324.46,391.2,322.9,290.98,339.84,378.62,411.26,357,300.55,253.66,299.51,634.05,535.18,377.89,339.64,327.16,421.56,557.22,417.92,277.16,457.11,328.3,444.12,420.31,531.86,397.44,549.12,391.41,545.27,454.41,714.72,653.7,491.31,442.14,435.7,559.2,399.83,651.1,742.27,579.06,586.02,634.88,614.92,431.22,581.55,443.8,338.28,556.91,620.54,450.04,563.05,661.39,925.66,937.3,864.22,898.63,762.44,643.82,1023.38,666.9,739.88,845.09,756.72,579.89,609.41,849.45,782.5,639.98,582.59,501.19,558.99,532.07,704.22,975.25,433.51,468.55,535.91,564.92,678.96,481.96,666.8,580.93,989.7,724.18,965.06,831.47,657.23,665.24,661.29,579.68,585.09,544.75,620.02,624.9,717.01,585.4,610.56,637.79,676.05,689.04,688.63,742.06,634.26,852.05,1230.36,1219.03,681.66,531.23,579.16,1147.3,1291.8,960.59,862.45,743,733.54,778.87,776.58,741.75,612.43,1106.44,908.19,1119.65,808.39,730.84,582.8,686.97,645.17,799.66,879.81,780.01,750.59,887.3,750.69,652.97,1048.64,949.36,625.01,761.92,1220.8,1244.4,1361.35,1474.98,1152.91,895.82,548.6,716.18,713.06,649.75,802.15,1123.8,723.46,1155.93,866.5,769.93,864.84,956.33,874.82,765.66,573.55,819.72,900.91,1039.91,836.15,644.76,724.39,610.35,504.21,0,0,141.7,119.55,111.96,181.93,195.34,219.56,186.82,194.92,226.11,256.99,238.17,138.37,249.92,0,0,0,63.94,230.79,160.93,219.98,249.71,214.99,335.17,271.85,345.77,370.1,472.91,423.53,421.56,328.2,407.21,0,0,0,75.06,141.18,198.46,182.24,274.97,268.42,419.89,341.72,573.96,0,,,,,,,68,,61912226.6,,587.25,,
0.25,0,157.6,100.01,141.18,145.13,115.5,130.37,151.78,126.52,145.34,143.36,136.91,151.47,167.69,188.79,190.35,152.92,207.19,178.19,194.51,224.03,208.23,179.43,217.9,179.43,149.39,143.57,221.85,230.79,257.92,281.63,188.89,284.23,309.7,332.88,287.86,294,308.45,322.69,290.05,375.71,262.91,255.01,291.92,485.8,522.19,376.65,504.83,373.74,415.94,418.23,403.36,392.45,350.76,355.54,318.74,391.2,322.9,290.98,339.84,374.15,407.52,357,296.29,253.66,299.51,634.05,535.18,377.89,339.64,324.46,421.56,545.68,417.92,277.16,457.11,328.3,444.12,420.31,531.86,397.44,549.12,391.41,539.65,454.41,714.72,648.29,491.31,436.84,427.79,559.2,399.83,651.1,742.27,579.06,578.33,634.88,611.8,425.51,581.55,443.8,338.28,556.91,620.54,444.53,563.05,661.39,925.66,937.3,864.22,894.47,762.44,643.82,1023.38,666.9,739.88,845.09,756.72,579.89,609.41,849.45,782.5,639.98,582.59,501.19,555.66,532.07,704.22,975.25,433.51,468.55,535.91,564.92,678.96,481.96,661.29,580.93,985.23,724.18,965.06,831.47,657.23,665.24,661.29,579.68,585.09,544.75,620.02,624.9,707.76,585.4,610.56,637.79,676.05,689.04,688.63,742.06,634.26,852.05,1230.36,1210.61,679.9,531.23,579.16,1147.3,1291.8,960.59,862.45,743,722.21,778.87,776.58,741.75,612.43,1106.44,908.19,1119.65,808.39,730.84,582.8,686.97,645.17,799.66,879.81,780.01,750.59,887.3,750.69,652.97,1044.38,949.36,625.01,761.92,1220.8,1244.4,1355.11,1474.98,1141.79,895.82,548.6,716.18,713.06,649.75,802.15,1123.8,723.46,1155.93,866.5,769.93,864.84,956.33,874.82,765.66,573.55,819.72,894.99,1039.91,836.15,633.11,724.39,610.35,504.21,0,0,141.7,119.55,111.96,181.93,195.34,219.56,186.82,194.92,216.24,256.99,238.17,138.37,249.92,0,0,0,54.79,230.79,160.93,219.98,249.71,214.99,335.17,271.85,345.77,370.1,472.91,423.53,421.56,328.2,404.2,0,0,0,70.38,141.18,198.46,182.24,274.97,268.42,419.89,341.72,573.96,0,,,,,,,69,,59793609.2,,587,,
0.25,0,149.29,100.01,132.86,130.37,115.5,130.37,143.46,126.52,140.03,143.36,136.91,151.47,167.69,180.79,190.35,152.92,207.19,178.19,194.51,215.61,208.23,179.43,217.9,179.43,149.39,143.57,221.85,230.79,257.92,281.63,188.89,284.23,309.7,324.56,287.86,294,308.45,311.46,290.05,375.71,262.91,255.01,291.92,485.8,522.19,376.65,504.83,373.74,415.94,413.76,403.36,392.45,350.76,355.54,318.74,391.2,322.9,290.98,332.88,374.15,407.52,357,296.29,253.66,299.51,634.05,535.18,371.86,339.64,324.46,421.56,545.68,417.92,277.16,457.11,328.3,444.12,420.31,531.86,397.44,544.75,391.41,535.81,454.41,714.72,648.29,491.31,436.84,427.79,559.2,399.83,651.1,736.03,579.06,578.33,634.88,611.8,425.51,581.55,443.8,338.28,548.39,620.54,444.53,563.05,661.39,923.27,937.3,857.98,888.02,755.58,643.82,1023.38,660.56,739.88,845.09,756.72,579.89,609.41,849.45,782.5,639.98,579.16,501.19,555.66,532.07,698.09,963.39,433.51,468.55,535.91,564.92,678.96,481.96,661.29,580.93,985.23,724.18,965.06,831.47,657.23,665.24,661.29,579.68,585.09,544.75,620.02,624.9,707.76,585.4,610.56,637.79,676.05,689.04,688.63,742.06,629.48,852.05,1230.36,1210.61,679.9,531.23,579.16,1147.3,1291.8,960.59,862.45,743,722.21,778.87,776.58,741.75,612.43,1106.44,908.19,1112.16,808.39,730.84,582.8,686.97,645.17,799.66,879.81,780.01,750.59,887.3,750.69,652.97,1044.38,949.36,625.01,761.92,1220.8,1244.4,1355.11,1472.38,1141.79,895.82,545.16,714,713.06,649.75,800.91,1123.8,723.46,1155.93,866.5,769.93,864.84,956.33,874.82,765.66,573.55,819.72,885.53,1032.94,830.64,633.11,724.39,601.61,504.21,0,0,141.7,119.55,111.96,173.09,195.34,219.56,181.93,194.92,216.24,256.99,238.17,138.37,249.92,0,0,0,54.79,230.79,160.93,219.98,249.71,214.99,335.17,271.85,345.77,370.1,472.91,423.53,414.8,328.2,404.2,0,0,0,65.81,141.18,198.46,182.24,274.97,268.42,419.89,341.72,573.96,0,,,,,,,70,,56792104,,586.75,,
